shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty,route_id,route_short_name,route_long_name,route_direction
307322,4.0447709908908935,11.248515854175634,6.786152908860859,2.7579183040382245,1.677759488520796,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,EAST
307325,8.469465414388527,25.343069706430107,16.179817779888168,2.971887803785923,1.9103706064376567,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307326,11.8717245389234,33.88437161247893,20.98255883148929,2.8433689939148414,1.7674398325782004,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307329,7.060213801933336,20.47475510973044,12.57428156554113,2.877183237880096,1.7810057766377907,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307332,8.636606985554835,25.806311673463572,16.592632684989972,2.9636288123566725,1.9211980715044688,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307334,11.886066392178487,33.88437161247893,21.376384290323394,2.8433689939148414,1.7984405929610086,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307335,16.76762032375274,48.073411043290484,31.571597874290674,2.863675211844028,1.8828907897900609,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307336,8.481739591717455,25.343069706430107,16.0218788537132,2.971887803785923,1.8889849989451226,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307338,5.984056577176297,17.10139939473098,10.385179518138033,2.867679364794161,1.735474821168636,6619,009,Boundary/Commercial-Broadway/Granville/Alma/UBC,WEST
307339,11.6211565834431,30.87117836129868,20.10012076124612,2.641456925963412,1.7296144851781083,6620,010,Granville/Waterfront Station,NORTH
307340,11.642121417736286,30.977784172286412,20.2085845180068,2.6520562985813165,1.7358163338873844,6620,010,Granville/Waterfront Station,NORTH
307341,12.218843078965248,32.49211670142039,20.50673841231232,2.6548815053946755,1.6782880572068801,6620,010,Granville/Waterfront Station,NORTH
307342,13.396145417342279,35.33703336192523,22.326408621827607,2.6190122405743828,1.6666293121097697,6620,010,Granville/Waterfront Station,NORTH
307344,8.900340892312743,23.662827862083255,15.393530661782908,2.6443138439235727,1.7295439408481934,6620,010,Granville/Waterfront Station,NORTH
307346,13.378018102071376,35.230419883831814,22.429124615424296,2.6098508890938916,1.6765655752814013,6620,010,Granville/Waterfront Station,NORTH
307347,10.371723529661843,26.3030764432722,16.557584898532596,2.5274606427981685,1.596415952582997,6620,010,Granville/Waterfront Station,SOUTH
307348,10.256434597625391,25.682833092823355,15.567022544653515,2.494958048371949,1.5177810960016895,6620,010,Granville/Waterfront Station,SOUTH
307349,12.361326203730897,30.928389500137893,18.997683207390835,2.496812964100522,1.5368644831698521,6620,010,Granville/Waterfront Station,SOUTH
307350,12.202422918633854,30.24622314586176,19.374224339543545,2.463799634868282,1.5877358512101647,6620,010,Granville/Waterfront Station,SOUTH
307351,12.358077068434087,30.928389500137893,19.42247103917941,2.496812964100522,1.5716418445706024,6620,010,Granville/Waterfront Station,SOUTH
307352,12.241629207522838,30.24622314586176,19.028954425271827,2.463799634868282,1.5544462344585621,6620,010,Granville/Waterfront Station,SOUTH
307361,19.54478230171365,50.936004659681984,31.274502820495368,2.5928653601157237,1.6001458771814143,16718,014,Hastings/UBC,EAST
307362,17.253947693748437,46.77490158708226,29.02021903257393,2.6998584321139325,1.6819466215890249,16718,014,Hastings/UBC,EAST
307363,13.198150912198631,30.633426744037134,18.59819642755125,2.3100508996254523,1.4091516721756476,16718,014,Hastings/UBC,EAST
307364,11.943717010396716,27.871907488572358,16.485940150165415,2.3190520115471944,1.3803023075492165,16718,014,Hastings/UBC,EAST
307365,11.058586899041638,30.62875250869271,,2.7696805015247534,,16718,014,Hastings/UBC,EAST
307375,18.627136890245623,50.746656461965976,,2.724340125966445,,16718,014,Hastings/UBC,WEST
307376,12.49600024722933,35.43257893950928,22.941743963320235,2.8215987757584076,1.8359269773867828,16718,014,Hastings/UBC,WEST
307377,12.378185224558267,35.712093413392424,23.398378519075894,2.86252611784653,1.89029151645377,16718,014,Hastings/UBC,WEST
307379,6.787560356094456,17.67304419818296,11.302365072250597,2.5838081931918984,1.6651586843131878,6621,015,Cambie/Olympic Village Station,NORTH
307380,6.813903604473634,17.823034448909752,11.187852211388021,2.6007833236037152,1.641915245769355,6621,015,Cambie/Olympic Village Station,SOUTH
307382,5.376825303291962,17.420491590796367,11.677084676796225,3.227726362831646,2.171743364927056,6622,016,29th Avenue Station/Arbutus,EAST
307394,21.503729709100938,60.091001973043646,38.14459103882761,2.7840363041318428,1.7738593050992373,6622,016,29th Avenue Station/Arbutus,EAST
307395,20.307421352001032,57.368470986590864,37.011805389977496,2.817683336158429,1.822575340730322,6622,016,29th Avenue Station/Arbutus,EAST
307396,21.488414062152536,60.091001973043646,39.151098272673146,2.7840363041318428,1.8219631360152273,6622,016,29th Avenue Station/Arbutus,EAST
307397,20.340883216926958,57.19883948430594,37.3639537700138,2.810011914931782,1.8368894492703665,6622,016,29th Avenue Station/Arbutus,EAST
307398,23.020963264020114,63.692092024957226,41.07001321204127,2.7637892881291077,1.7840267038795177,6622,016,29th Avenue Station/Arbutus,EAST
307399,21.77404342329131,60.95605936358589,38.721537919806835,2.790270286347578,1.7783347432102155,6622,016,29th Avenue Station/Arbutus,EAST
307400,14.19490151660231,41.08694384074705,,2.8944860091274247,,6622,016,29th Avenue Station/Arbutus,EAST
307401,12.197601646675874,29.205521226312083,18.692195464473787,2.3851319766922594,1.5324484276437933,6622,016,29th Avenue Station/Arbutus,EAST
307402,23.087539082374672,64.03176268447828,41.18139279574654,2.7636157251889704,1.7837064681867696,6622,016,29th Avenue Station/Arbutus,EAST
307403,21.837597747763528,61.30308521815204,39.33067344068585,2.7901369906184765,1.801053114677591,6622,016,29th Avenue Station/Arbutus,EAST
307411,6.55198942372991,15.76629975104092,9.607950544458948,2.3970953580061516,1.46641728536084,6622,016,29th Avenue Station/Arbutus,WEST
307413,20.482693404672027,53.60817190604062,33.412906934147934,2.6035503332260785,1.6312750610486886,6622,016,29th Avenue Station/Arbutus,WEST
