shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty,route_id,route_short_name,route_long_name,route_direction,Asset Class,Depot Code
310249,9.484389620467548,21.96753408870266,15.008345851082456,2.316177947951039,1.5824261182495154,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
310250,12.01572778107714,28.369994969757087,19.97527041929849,2.361071712562872,1.662427010934482,6673,211,Seymour/Phibbs Exchange/Burrard Station,EAST,40-ft,BTC
310251,10.813427284378877,24.09977354120543,16.538438281490286,2.2286896566105425,1.529435381267305,6673,211,Seymour/Phibbs Exchange/Burrard Station,WEST,40-ft,BTC
310252,10.820081706164562,23.966009366586377,15.800675693972172,2.214956413215636,1.460310201259386,6673,211,Seymour/Phibbs Exchange/Burrard Station,WEST,40-ft,BTC
310253,10.80765340678886,24.09977354120543,15.960905850942677,2.229880311119811,1.4768151096441329,6673,211,Seymour/Phibbs Exchange/Burrard Station,WEST,40-ft,BTC
310254,20.92736194954173,48.77650489644552,33.01917237088693,2.3307526774779963,1.5777990771364274,6673,211,Seymour/Phibbs Exchange/Burrard Station,WEST,40-ft,BTC
310255,7.726496898110971,14.898885870151574,9.281316452521327,1.9282847151332136,1.2012321463288866,6673,211,Seymour/Phibbs Exchange/Burrard Station,WEST,40-ft,BTC
310256,8.900253847060657,18.15667157263794,12.760999017209487,2.040017271938176,1.433779219839202,6674,212,Deep Cove/Phibbs Exchange,EAST,40-ft,BTC
310257,8.607371461784224,17.671711521289843,12.592873578190598,2.053090377213332,1.4630335909286085,6674,212,Deep Cove/Phibbs Exchange,EAST,40-ft,BTC
310258,8.493951177754441,16.042361574012673,10.861247125532874,1.8886806903278925,1.2787037384884379,6674,212,Deep Cove/Phibbs Exchange,WEST,40-ft,BTC
310259,8.884360652311049,16.486129770091225,11.348461894002446,1.855634908945616,1.2773526805274864,6674,212,Deep Cove/Phibbs Exchange,WEST,40-ft,BTC
310260,8.919950567058441,16.486129770091225,11.258608899782516,1.8482310687880756,1.2621828804030357,6674,212,Deep Cove/Phibbs Exchange,WEST,40-ft,BTC
310261,17.73596667570115,45.777517133108496,32.577458982854665,2.5810556577006416,1.8368019955454045,6675,214,Blueridge/Phibbs Exchange/Burrard Station,EAST,28-ft Shuttle,XWV
310262,7.432669062010993,23.782114307302237,17.984320322447285,3.1996735101330764,2.4196315176154797,6675,214,Blueridge/Phibbs Exchange/Burrard Station,EAST,28-ft Shuttle,XWV
310263,7.456406679037353,23.782114307302237,17.942381907144245,3.189487286706388,2.4063040925043357,6675,214,Blueridge/Phibbs Exchange/Burrard Station,EAST,28-ft Shuttle,XWV
310265,17.007283713644767,32.18613569314228,19.715626818389296,1.8924912546334298,1.1592460707039098,6675,214,Blueridge/Phibbs Exchange/Burrard Station,WEST,28-ft Shuttle,XWV
310266,5.239626738987656,3.8712860612501503,1.073233360356745,0.7388476802067236,0.20483011745300458,6675,214,Blueridge/Phibbs Exchange/Burrard Station,WEST,28-ft Shuttle,XWV
310267,5.272864953943055,3.8712860612501503,1.0270946821845466,0.7341902542668379,0.19478873272043196,6675,214,Blueridge/Phibbs Exchange/Burrard Station,WEST,28-ft Shuttle,XWV
310268,6.843997406670739,21.2518392143354,16.025954817004447,3.105179320147252,2.341607377200961,6780,215,Indian River/Phibbs Exchange,EAST,28-ft Shuttle,XWV
310269,6.558748120864333,8.425753085941615,4.678048405853777,1.2846587383250878,0.7132532488894067,6780,215,Indian River/Phibbs Exchange,WEST,28-ft Shuttle,XWV
310270,6.552307702768951,8.680891820374141,4.954220875478339,1.3248602193553376,0.7561032082459629,6780,215,Indian River/Phibbs Exchange,WEST,28-ft Shuttle,XWV
310271,11.79578259359667,17.853923049158155,13.153287253143125,1.5135852926663926,1.115083899586567,39305,222,Metrotown Station/Phibbs Exchange,NORTH,40-ft,BTC
310272,11.41973490266151,31.36771593416567,23.109127166117705,2.7467989582538417,2.0236132767610777,39305,222,Metrotown Station/Phibbs Exchange,SOUTH,40-ft,BTC
310275,8.238853171586983,25.485459820031814,18.763399280783283,3.0933261328072383,2.277428531617956,22639,227,Lynn Valley/Phibbs Exchange,NORTH,28-ft Shuttle,XWV
310277,6.920979735706754,8.875274789216261,4.4598354144987615,1.2823726015880235,0.6443936530386812,22639,227,Lynn Valley/Phibbs Exchange,SOUTH,28-ft Shuttle,XWV
310279,5.616494292046093,21.193990822080853,15.720157150610923,3.7735266377988013,2.798926934346453,6676,228,Lynn Valley/Lonsdale Quay,NORTH,40-ft,BTC
310280,8.188152889257678,31.38503684144671,23.2222690354165,3.8329812921082396,2.8360815130702557,6676,228,Lynn Valley/Lonsdale Quay,NORTH,40-ft,BTC
310281,4.242764353253617,14.130861852369131,10.378942256875794,3.3305789989332553,2.4462688456681723,6676,228,Lynn Valley/Lonsdale Quay,NORTH,40-ft,BTC
310282,4.165359613464763,4.420188706531148,2.917769147505429,1.0611781734865424,0.7004843322707537,6676,228,Lynn Valley/Lonsdale Quay,SOUTH,40-ft,BTC
310283,4.632823399130071,8.451244730635976,4.635623460980903,1.82421042257361,1.0006043964143674,6676,228,Lynn Valley/Lonsdale Quay,SOUTH,40-ft,BTC
310284,8.261505700349046,12.04154806925468,5.5564559466178025,1.457548842306788,0.672571822637978,6676,228,Lynn Valley/Lonsdale Quay,SOUTH,40-ft,BTC
310285,4.65687873094973,8.52133466277473,5.107648703709151,1.8298382146268342,1.0967965881876185,6676,228,Lynn Valley/Lonsdale Quay,SOUTH,40-ft,BTC
310286,5.735941568184522,24.39012469064273,16.965214135827704,4.252157104585434,2.9577034448761563,6677,229,Lynn Valley/Lonsdale Quay,EAST,40-ft,BTC
310287,6.542481998472449,12.15171100552336,5.749503376971131,1.857354901146165,0.8787954446513625,6677,229,Lynn Valley/Lonsdale Quay,WEST,40-ft,BTC
310288,7.403415141701884,32.39366146695993,24.33062682114797,4.37550250079767,3.2864058485790775,6678,230,Upper Lonsdale/Lonsdale Quay,NORTH,40-ft,BTC
310289,5.63550674249819,21.981577054253528,16.108453301502074,3.9005502182238914,2.85838595135125,6678,230,Upper Lonsdale/Lonsdale Quay,NORTH,40-ft,BTC
310290,7.360993052305668,32.39366146695993,23.90210919017213,4.400718929739151,3.247131062389106,6678,230,Upper Lonsdale/Lonsdale Quay,NORTH,40-ft,BTC
310291,3.883281287231628,23.375243219510853,17.356447510115224,6.019456611698337,4.469531364411809,6678,230,Upper Lonsdale/Lonsdale Quay,NORTH,40-ft,BTC
310292,4.300040680597924,2.403252943313427,-1.4801462874342357,0.5588907458845838,-0.34421681034618035,6678,230,Upper Lonsdale/Lonsdale Quay,SOUTH,40-ft,BTC
310293,7.863143141734381,11.796011649146951,5.232248315249812,1.500164938692073,0.6654143541504614,6678,230,Upper Lonsdale/Lonsdale Quay,SOUTH,40-ft,BTC
310294,2.5099158482188493,6.542385715347968,4.154789698050922,2.6066155644185214,1.6553501986926575,18213,231,Harbourside/Lonsdale Quay,EAST,40-ft,BTC
310295,2.400489681469153,6.43844433645221,4.351011038891572,2.682137893011787,1.8125514441822792,18213,231,Harbourside/Lonsdale Quay,WEST,40-ft,BTC
310296,13.15476693138318,19.659964966721013,9.79525671399609,1.4945126028663005,0.7446165154494419,6679,232,Grouse Mountain/Phibbs Exchange,EAST,40-ft,BTC
310297,13.137696566443587,19.80987406458757,9.93820752284707,1.5078650937323455,0.75646499160525,6679,232,Grouse Mountain/Phibbs Exchange,EAST,40-ft,BTC
310298,12.233143627068532,24.59086840434665,14.18887361212636,2.0101839031738273,1.15987141528612,6679,232,Grouse Mountain/Phibbs Exchange,EAST,40-ft,BTC
310299,10.988023313864163,21.744190918537548,12.707583140480615,1.9788992339597393,1.1564940096592982,6679,232,Grouse Mountain/Phibbs Exchange,EAST,40-ft,BTC
310300,9.98237485313792,23.44237247029848,13.878376120262574,2.348376294738067,1.390288015070879,6679,232,Grouse Mountain/Phibbs Exchange,EAST,40-ft,BTC
310301,13.075539740011529,48.29184835634246,34.92196249956513,3.6932967446512373,2.6707855426191642,6679,232,Grouse Mountain/Phibbs Exchange,WEST,40-ft,BTC
310302,9.90029076846217,31.36475913837842,21.58207725072028,3.168064440924533,2.1799437769515793,6679,232,Grouse Mountain/Phibbs Exchange,WEST,40-ft,BTC
310303,9.29552155065045,37.28199896832928,28.367861244238146,4.010748484114965,3.0517772552797875,6680,236,Grouse Mountain/Lonsdale Quay,NORTH,40-ft,BTC
310304,4.32147679705186,13.496707156589071,9.553978327179042,3.123170108375131,2.210813288109479,6680,236,Grouse Mountain/Lonsdale Quay,NORTH,40-ft,BTC
310305,7.480680082208219,31.802164561080545,25.0271799956437,4.2512397551551055,3.3455754985656245,6680,236,Grouse Mountain/Lonsdale Quay,NORTH,40-ft,BTC
310306,9.864784182616033,8.555662680736361,3.105150007822746,0.86729344731265,0.3147712053645044,6680,236,Grouse Mountain/Lonsdale Quay,SOUTH,40-ft,BTC
310307,4.3887646523642285,9.052603993920725,5.604712544780565,2.0626770198406708,1.2770592612573346,6680,236,Grouse Mountain/Lonsdale Quay,SOUTH,40-ft,BTC
310308,14.835070437444156,39.47246263541668,27.535854718597108,2.6607533008934707,1.8561323880940799,6682,240,Lynn Valley/Downtown,EAST,40-ft,BTC
310310,14.103626229787174,37.87747780227444,26.49202152166422,2.685655248171308,1.878383692962061,6682,240,Lynn Valley/Downtown,EAST,40-ft,BTC
310311,2.278081244605346,7.071788920800681,4.678945121785217,3.1042742384834456,2.053897389684974,6682,240,Lynn Valley/Downtown,EAST,40-ft,BTC
310312,15.345918985030542,28.68898140831984,17.509657787018906,1.8694860461797715,1.1409976687677696,6682,240,Lynn Valley/Downtown,WEST,40-ft,BTC
310313,14.530178776645023,26.98474159852012,16.270802245750865,1.8571513821904138,1.1197936719060622,6682,240,Lynn Valley/Downtown,WEST,40-ft,BTC
310314,14.309789064109816,26.53928351496322,16.61199994016532,1.8546243690989148,1.1608836346742277,6682,240,Lynn Valley/Downtown,WEST,40-ft,BTC
310315,15.03586327051518,28.2331718384989,17.718146246932992,1.877722039004119,1.1783923495551918,6682,240,Lynn Valley/Downtown,WEST,40-ft,BTC
310317,2.1668505176307207,13.022903487438258,9.787245701938645,6.010060860902288,4.516807053511113,6683,241,Upper Lonsdale/Downtown,NORTH,40-ft,BTC
310318,14.027625959591228,41.784936470582245,29.9036735642907,2.978760382615725,2.1317700978364345,6683,241,Upper Lonsdale/Downtown,NORTH,40-ft,BTC
310319,14.629866637364623,25.651313170096945,15.065028869586476,1.7533524949970214,1.0297447846250662,6683,241,Upper Lonsdale/Downtown,SOUTH,40-ft,BTC
310320,14.321602421441192,25.15835325538523,14.35386843628068,1.7566716708823096,1.0022529612183049,6683,241,Upper Lonsdale/Downtown,SOUTH,40-ft,BTC
310321,3.996029718646428,14.019439447541624,10.394367481550717,3.5083421382287456,2.6011737182654366,39307,245,Phibbs/Capilano,EAST,40-ft,BTC
310322,3.879643540799209,4.233395799021503,3.1387468660595235,1.0911816393702554,0.8090297041601249,39307,245,Phibbs/Capilano,WEST,40-ft,BTC
310323,13.001197932730076,38.399683165849424,28.443608536603165,2.9535496163149335,2.187768287489674,6685,246,Highland/Downtown,NORTH,40-ft,BTC
310324,6.202658310694268,26.32839168540098,20.44541529899581,4.244694833505028,3.2962343361305257,6685,246,Highland/Downtown,NORTH,40-ft,BTC
310325,13.637103083907991,19.075206196254825,10.599785683669008,1.3987726043344122,0.7772754681437388,6685,246,Highland/Downtown,SOUTH,40-ft,BTC
310326,13.371986560150662,18.57122802039308,10.40360998561995,1.388815935228089,0.7780152888145538,6685,246,Highland/Downtown,SOUTH,40-ft,BTC
310327,6.321571612150608,4.299680869301206,0.255140766093656,0.6801601141457999,0.040360337863333436,6685,246,Highland/Downtown,SOUTH,40-ft,BTC
310328,6.181427986071877,3.709762143350529,0.0219534293336337,0.6001464631974105,0.0035515142104865782,6685,246,Highland/Downtown,SOUTH,40-ft,BTC
310329,6.210830152740667,4.047549615526265,0.2385976682824168,0.6516922079635672,0.038416389180620285,6685,246,Highland/Downtown,SOUTH,40-ft,BTC
310330,16.119855560681472,47.95305663082094,36.12332211353269,2.974782028927417,2.2409209547536144,6686,247,Grouse Mountain/Downtown,NORTH,40-ft,BTC
310331,16.537339535493622,21.72057846026846,12.42624506481266,1.3134264077755795,0.7514053296264833,6686,247,Grouse Mountain/Downtown,SOUTH,40-ft,BTC
310332,16.268712573742615,21.219406528066383,12.31261573909167,1.3043076661342023,0.756827910216079,6686,247,Grouse Mountain/Downtown,SOUTH,40-ft,BTC
310333,5.72836787189198,28.457129059736367,21.020087181053324,4.967755161006703,3.6694722914348645,36799,249,Lonsdale Quay/Delbrook,NORTH,40-ft,BTC
310335,5.649428521987637,3.9598362295891336,-0.3955676905329279,0.7009268661737038,-0.07001906281199491,36799,249,Lonsdale Quay/Delbrook,SOUTH,40-ft,BTC
310340,3.443130237518311,8.930844180038505,5.558057422131678,2.5938153842462692,1.6142454797579,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310341,12.836883690481292,28.276813364664164,18.721448444049365,2.2027786530177704,1.4584106933937206,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310342,23.60120757055897,50.14791025473471,34.23291301769257,2.124802729047267,1.450472943613105,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310343,10.4265392031764,23.677793858390384,15.707114233906658,2.2709159191745085,1.5064552031916356,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310344,12.839606016232535,28.276813364664164,19.09028742245551,2.2023116074523674,1.486828131511241,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310345,10.390397247378983,17.88538481481911,10.818872259157278,1.7213379227950851,1.0412375967517873,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310346,8.561349891982555,19.041328359976006,12.742222838750974,2.2241035117379835,1.4883427262660622,6687,250,Horseshoe Bay/Dundarave/Vancouver,EAST,40-ft,XWV
310347,1.7447829219286082,0.607510449525314,-0.2638576504348855,0.34818683854023397,-0.15122663519839397,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310348,23.58802428150801,47.92995986766156,33.10080958253476,2.03196161304771,1.4032887700766172,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310349,16.35855004218483,35.65917559199597,23.9756876767586,2.1798494059705407,1.465636478473396,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310350,11.128833340561126,23.68963633983981,15.97347091032406,2.128672037301383,1.4353230407454969,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310351,13.380836993958662,29.114288722515507,19.56224357937241,2.175819699145903,1.4619596358736455,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310352,3.907376073394639,11.35753265669898,7.293627918069106,2.906690434543153,1.866630644470464,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310353,6.145043447758621,16.78097993685347,11.205733537678308,2.730815506760048,1.8235401641896531,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310354,7.3419098241555645,12.826557897157032,8.571233840173374,1.747032884407878,1.1674392692720386,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310355,4.962009720206068,11.850080177384148,8.464811954752209,2.388161419581424,1.705924097706256,6687,250,Horseshoe Bay/Dundarave/Vancouver,WEST,40-ft,XWV
310356,9.08950187053693,21.18205900115348,14.363726142466772,2.330387220647794,1.5802544899656077,6688,251,Queens/Park Royal,EAST,28-ft Shuttle,XWV
310357,10.452419346876743,27.991004672004877,19.305457072833956,2.677945052058095,1.8469845527774928,6688,251,Queens/Park Royal,WEST,28-ft Shuttle,XWV
310358,6.447201907713455,14.936349822977084,9.995204139477234,2.316718172748271,1.5503165997514265,6689,252,Inglewood/Park Royal,EAST,28-ft Shuttle,XWV
310360,7.037977943811466,19.13697516813524,13.100069402721097,2.7191013272444953,1.8613399341838037,6689,252,Inglewood/Park Royal,WEST,28-ft Shuttle,XWV
310362,17.400712303535563,31.948441731881424,19.867552412664207,1.8360421788819519,1.1417666165670366,6690,253,Caulfeild/Vancouver/Park Royal,EAST,40-ft,XWV
310363,10.465212302885831,16.954739099136923,9.571715949762549,1.620104648470588,0.9146222429833654,6690,253,Caulfeild/Vancouver/Park Royal,EAST,40-ft,XWV
310364,17.441554595977948,46.76040829219012,33.53309130532664,2.6809770903663113,1.9225976171332475,6690,253,Caulfeild/Vancouver/Park Royal,WEST,40-ft,XWV
310365,10.22621465157577,34.40817359333765,24.70298841069216,3.364702851023732,2.4156532257892365,6690,253,Caulfeild/Vancouver/Park Royal,WEST,40-ft,XWV
310366,20.026724030539405,53.53787179522852,39.348620559954256,2.673321493499729,1.9648056516857304,6691,254,British Properties/Park Royal/Van,NORTH,40-ft,XWV
310367,12.16650450517868,39.65673908616439,29.89601566163908,3.2595014508303906,2.457239517637446,6691,254,British Properties/Park Royal/Van,NORTH,40-ft,XWV
310368,4.659381896704233,20.88116449302673,16.751329588961326,4.481531017622061,3.5951827861137997,6691,254,British Properties/Park Royal/Van,NORTH,40-ft,XWV
310369,12.536937418690536,34.87448605158527,26.252200007366483,2.781738863878596,2.093988278846213,6691,254,British Properties/Park Royal/Van,NORTH,40-ft,XWV
310370,8.138273974173138,18.41443785663332,12.758288222032853,2.2626957405306887,1.5676896922518653,6691,254,British Properties/Park Royal/Van,NORTH,40-ft,XWV
310372,4.728913659667481,0.3361584937372094,-2.180935488920972,0.07108577528159962,-0.4611916490508154,6691,254,British Properties/Park Royal/Van,SOUTH,40-ft,XWV
310374,21.471172189076103,35.46386845841804,22.75044576467177,1.6516968960111553,1.0595809844162363,6691,254,British Properties/Park Royal/Van,SOUTH,40-ft,XWV
310375,12.396514170611706,17.076274150694633,9.788241197910525,1.3775061211301793,0.7895962577218208,6691,254,British Properties/Park Royal/Van,SOUTH,40-ft,XWV
310376,14.642198618335186,19.882094181287453,12.120816350989474,1.3578626201935813,0.8278002960437649,6691,254,British Properties/Park Royal/Van,SOUTH,40-ft,XWV
310377,15.435311030960715,42.76819481470921,28.215060247011756,2.770802268183854,1.8279554063029213,6692,255,Dundarave/Capilano University,EAST,40-ft,XWV
310378,12.109878965039483,34.37530151537888,23.831614376489195,2.8386164399015366,1.9679481888538837,6692,255,Dundarave/Capilano University,EAST,40-ft,XWV
310379,15.8659027633698,37.82891201676254,24.202963406411783,2.3842899191402807,1.5254702973656227,6692,255,Dundarave/Capilano University,WEST,40-ft,XWV
310380,11.03723134287959,23.487163301917235,15.257448628326122,2.127994111228757,1.3823619487842942,6692,255,Dundarave/Capilano University,WEST,40-ft,XWV
310381,12.028479115099149,26.785592211063182,16.940905184123128,2.2268477963635216,1.4083996008154924,6692,255,Dundarave/Capilano University,WEST,40-ft,XWV
310382,4.590262766344813,8.727255001728418,6.094711876003745,1.9012539033092994,1.3277479277851696,10232,256,Whitby Estate/Park Royal/Spuraway,NORTH,28-ft Shuttle,XWV
310383,7.196458103116409,30.93550391868315,24.013523128760603,4.298712432618291,3.3368530441887243,10232,256,Whitby Estate/Park Royal/Spuraway,NORTH,28-ft Shuttle,XWV
310385,11.702087781501527,39.13128627512807,29.948093486832736,3.3439576771066597,2.5592094373257224,10232,256,Whitby Estate/Park Royal/Spuraway,NORTH,28-ft Shuttle,XWV
310387,6.127599366352024,0.4235032211361152,-3.0492613186680235,0.06911405198284717,-0.49762739636866243,10232,256,Whitby Estate/Park Royal/Spuraway,SOUTH,28-ft Shuttle,XWV
310388,21.732394892563,36.42375329430956,27.25426681988316,1.6760119386001984,1.254084833016254,6693,257,Horseshoe Bay/Vancouver Express,EAST,60-ft,BTC
310389,22.22672804765137,35.23393423083797,26.28275912075557,1.5852056206968812,1.1824843973619765,6693,257,Horseshoe Bay/Vancouver Express,WEST,60-ft,BTC
310390,19.749087510788613,21.88376765309001,15.863906509811205,1.1080900644718525,0.8032728854507837,6779,262,Lions Bay/Caulfeild,NORTH,28-ft Shuttle,XWV
310391,5.306377432575403,-0.1178454805283608,-1.2464127830649685,-0.022208273351404923,-0.23488958312941435,6779,262,Lions Bay/Caulfeild,NORTH,28-ft Shuttle,XWV
310392,5.1579852088661164,17.307452730444613,14.167592205863064,3.355467693217624,2.7467299017279534,6779,262,Lions Bay/Caulfeild,SOUTH,28-ft Shuttle,XWV
310393,19.42918817748845,36.80080663753501,28.856818097624345,1.8940990380737637,1.4852302542964293,6779,262,Lions Bay/Caulfeild,SOUTH,28-ft Shuttle,XWV
310394,15.560655721006476,25.027256551520694,18.11514078422258,1.6083677320702208,1.1641630731388533,6777,280,Bluewater/Snug Cove,EAST,,
310395,14.76863752462469,23.22943408112134,16.94891598160125,1.5728894451088955,1.1476289504256056,6777,280,Bluewater/Snug Cove,EAST,,
310396,9.39811236091674,17.76445172613627,13.344193635922997,1.8902148691062717,1.4198801975827129,6777,280,Bluewater/Snug Cove,WEST,,
310397,8.581720492118025,16.052439307743413,12.013797460161404,1.8705385851807863,1.399928775493866,6777,280,Bluewater/Snug Cove,WEST,,
310398,4.617383046140031,10.234943058466513,7.631511051353323,2.216611218127672,1.6527784190945556,6778,281,Eagle Cliff/Snug Cove,NORTH,,
310400,7.40382356927127,10.767319558078915,7.131316888608267,1.4542917530838326,0.963193790598413,6778,281,Eagle Cliff/Snug Cove,SOUTH,,
310402,4.051344674257384,8.216394744763729,6.266863418062881,2.0280660880254042,1.546860097558005,34544,282,Mt Gardner/Snug Cove,NORTH,,
310403,6.3261699526391215,9.289521932787917,6.655043160604526,1.468427500736454,1.0519861480844672,34544,282,Mt Gardner/Snug Cove,SOUTH,,
310404,29.562558964204207,51.532213412444094,37.87243705174758,1.743158076228848,1.2810946812014947,6698,301,Newton Exchange/Brighouse Station,EAST,44-ft Double Deck,RTC
310405,29.30096128296553,45.16307386288201,31.9623862883618,1.5413512692205804,1.0908306379334907,6698,301,Newton Exchange/Brighouse Station,WEST,44-ft Double Deck,RTC
310406,21.00608700570657,43.431777487175616,31.367885622223028,2.067580576781236,1.4932760020322464,6822,310,Scottsdale/Ladner,EAST,40-ft,STC
310407,22.88817853961457,46.061944706740015,33.76350424050055,2.012477516592969,1.4751503350108486,6822,310,Scottsdale/Ladner,EAST,40-ft,STC
310408,21.028592783801905,40.83597003397081,30.267285843318977,1.9419259507191708,1.4393395770464268,6822,310,Scottsdale/Ladner,EAST,40-ft,STC
310409,21.452789636272986,35.29830171384601,24.479054950215108,1.6453944830635283,1.1410662839309824,6822,310,Scottsdale/Ladner,WEST,40-ft,STC
310410,23.285712244710304,37.73331437017046,26.28046386255799,1.6204492254147023,1.1286089764562812,6822,310,Scottsdale/Ladner,WEST,40-ft,STC
310411,29.3785838536532,37.29637143375884,27.760319041955636,1.2695088238271592,0.9449168544079999,6699,311,Scottsdale/Bridgeport Station,NORTH,44-ft Double Deck,RTC
310412,29.443283746750872,46.9096990631705,36.670812631032646,1.5932223955266906,1.245472921649894,6699,311,Scottsdale/Bridgeport Station,SOUTH,44-ft Double Deck,RTC
310413,12.057694889237505,23.179916773450504,15.08206205921052,1.9224169284744888,1.2508246557700273,6700,312,Scottsdale/Scott Road Station,NORTH,40-ft,STC
310414,12.033566449475346,22.910213189572424,14.293886752865568,1.903858950358918,1.1878346135271285,6700,312,Scottsdale/Scott Road Station,NORTH,40-ft,STC
310415,8.47437184130683,18.96442661451941,12.631423108040948,2.237856323707754,1.490543882730199,6700,312,Scottsdale/Scott Road Station,SOUTH,40-ft,STC
310416,12.26156058122428,30.705445937460283,21.7916534459806,2.5042037458493263,1.7772332731731908,6700,312,Scottsdale/Scott Road Station,SOUTH,40-ft,STC
310417,12.299560364756884,30.705445937460283,21.858657677916963,2.4964669489686444,1.7771901620606443,6700,312,Scottsdale/Scott Road Station,SOUTH,40-ft,STC
310418,4.791581657779603,11.74886975324184,7.585239319785021,2.451981536027127,1.5830345513301731,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310419,5.109862979132721,12.756355434283709,8.49586114362807,2.4964182966113113,1.6626397181926085,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310420,12.221194089366849,32.55502199127182,22.25630489214368,2.663816788540867,1.8211235931117373,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310421,5.286917745150388,12.894298412216717,8.279729877817378,2.4389065678285737,1.566078815092641,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310422,12.006960327263164,32.456072531091536,22.58054600112025,2.703104836400296,1.8806213550858966,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310423,3.640508674141811,7.112047757265727,4.386165882929489,1.953586268804118,1.2048222585167865,6701,314,Surrey Central/Sunbury,EAST,40-ft,STC
310424,6.975591229462801,17.329061232926662,11.594559631113906,2.4842426488143277,1.66216156447671,6701,314,Surrey Central/Sunbury,WEST,40-ft,STC
310425,12.750122915072527,27.22284147523613,17.427771591876763,2.1351042383328487,1.3668708692427243,6701,314,Surrey Central/Sunbury,WEST,40-ft,STC
310426,4.925038710852557,12.886942766500525,9.040964089765426,2.6166175583764515,1.8357143203449815,6701,314,Surrey Central/Sunbury,WEST,40-ft,STC
310427,11.7859531222437,27.43578637056125,18.281540942803232,2.3278377307289237,1.5511296161784633,6702,316,Surrey Central Station/Scottsdale,NORTH,40-ft,STC
310428,12.225492594866164,28.690191088046824,19.348985886416543,2.3467513366369106,1.5826753593995662,6702,316,Surrey Central Station/Scottsdale,NORTH,40-ft,STC
310429,11.676082442767196,27.85659338847811,18.171372091254344,2.3857825195242612,1.5562901495707309,6702,316,Surrey Central Station/Scottsdale,SOUTH,40-ft,STC
310430,6.966938341663728,16.59305519452201,10.69920237631001,2.381685380404778,1.535710788816168,6702,316,Surrey Central Station/Scottsdale,SOUTH,40-ft,STC
310431,12.406253191691164,26.046984775030072,16.59917724264294,2.0995045298990442,1.3379686022980655,6703,319,Scott Station/Newton Exchange/Scottsdale,NORTH,40-ft,STC
310432,12.464463909797304,26.31694826375162,16.939620682175967,2.111358214376633,1.359033232777954,6703,319,Scott Station/Newton Exchange/Scottsdale,NORTH,40-ft,STC
310433,11.90871035491467,25.32821011882253,15.868390338400689,2.126864233318908,1.3325028374589594,6703,319,Scott Station/Newton Exchange/Scottsdale,NORTH,40-ft,STC
310434,11.945220965253132,25.058634899929825,15.81346572838808,2.0977958442812956,1.3238319972805104,6703,319,Scott Station/Newton Exchange/Scottsdale,NORTH,40-ft,STC
310435,12.314286525634657,32.4425721746132,22.66249097685338,2.6345474508066284,1.8403413733858525,6703,319,Scott Station/Newton Exchange/Scottsdale,SOUTH,40-ft,STC
310436,24.73872925754769,53.15923345639762,35.016081113306115,2.148826356559076,1.4154357222136964,6704,320,Langley/Fleetwood/Surrey Central Station,EAST,40-ft,STC
310437,8.10743140876769,21.657360122953605,14.516526606876978,2.67129736053425,1.79052105099258,6704,320,Langley/Fleetwood/Surrey Central Station,EAST,40-ft,STC
310438,24.808661628611823,61.045082160517126,41.99500358020385,2.4606358486551265,1.6927557080213882,6704,320,Langley/Fleetwood/Surrey Central Station,WEST,40-ft,STC
310439,24.46575395648048,60.123229834417984,42.08914248256701,2.457444391101324,1.720328854669057,6704,320,Langley/Fleetwood/Surrey Central Station,WEST,40-ft,STC
310440,7.805820138283671,19.868233459080905,12.788503373396724,2.545310179725649,1.6383292398290688,6704,320,Langley/Fleetwood/Surrey Central Station,WEST,40-ft,STC
310441,7.40047705533029,18.77844853931621,12.289218015558898,2.5374645984194744,1.660598083566441,6704,320,Langley/Fleetwood/Surrey Central Station,WEST,40-ft,STC
