shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty
BTC_54032,7.004556777494174,11.323251880802175,9.024169229892257,1.6127447394746828,1.2883283720230738
50405_51695,7.337714460278892,17.679021378664547,11.792988351111909,2.3973121503127004,1.6071746066095463
53989_BTC,10.82768117513397,7.7790839909680765,4.342967819819448,0.7179450550347402,0.4010986054699484
BTC_54111,9.698848909095158,18.409114889428885,15.392035846304085,1.8998038606439447,1.5869961467149059
58043_60277,7.241227030484971,14.485941207312372,9.065202551058382,1.9829270392855605,1.2518876307695677
BTC_60477,8.539295792906554,17.018309417491434,13.667076967396541,1.9919563787427763,1.6004922769802103
BTC_54792,8.621061970160179,14.185728679315343,11.271633718452536,1.6507945161618667,1.3074530443542456
52692_58249,3.895155736101683,6.344657839877368,3.722516385920583,1.6360416420447665,0.9556784473131543
60256_59832,9.406498502641798,18.895454406534704,12.93688194031746,2.0022458173024855,1.3753132408073165
54440_BTC,13.838029197076798,17.995001734299073,14.729220639803414,1.2995484997647644,1.064401616012985
52692_54444,12.032828113193826,19.33392765138915,11.547669618913647,1.607901773344897,0.9596804267694798
58265_60208,7.865901456189762,17.167042840113652,12.298659223093397,2.182018420628369,1.5635409738594488
60689_BTC,4.5529632212652436,7.44490488213658,5.629243998529752,1.633095887149917,1.2363912742008525
BTC_51172,4.58372871199497,11.542171548729705,9.191369839554486,2.524147332107141,2.0052168042803165
BTC_60662,11.478397970331107,33.13388160070173,27.760322667852144,2.8747831267949553,2.4184840723945875
58043_61337,15.699103150130497,23.607204793559152,,1.503729516763059,
54389_54421,5.207265225252798,6.765850210204133,4.36772323070699,1.3000228618535317,0.8387748735220126
59526_BTC,8.577884559697374,6.947069144585619,3.972527484492467,0.8092235895992184,0.4631127239875815
BTC_61802,3.4697816093266174,7.6176079097685765,5.3565534653081235,2.192790553571734,1.543772510324554
BTC_60479,8.04391124566031,15.529863245770633,13.070940464178246,1.9294974990858547,1.6249483696416989
61035_60208,20.51683699078539,36.45367935808742,25.401533516067946,1.7708630599480715,1.2380823382998263
BTC_54134,9.106603079279738,12.87786647397988,9.212954400540042,1.4107023641092569,1.0116784843189537
BTC_59042,14.542278406659166,26.21489116986317,18.38782718973381,1.8070966598246452,1.2644392216637592
60253_59526,5.041631699956603,14.792198498613077,11.732455307511733,2.905718215832737,2.327114713201427
61035_52736,16.45524117584885,31.817261037862828,22.63874304723685,1.9280973409470408,1.3757770430289071
50405_54592,10.356044012393452,15.909806237771232,11.370443356282161,1.535422908538841,1.0979523979112815
54275_50405,12.393734220388415,10.264924259895597,5.927819358630631,0.8279309230782371,0.478291631337311
BTC_52867,10.620492900192763,16.708850104475456,12.67089502428463,1.570784930469591,1.1930609194281983
54275_58736,4.832888233892923,0.9983757194795253,-1.6442893155358325,0.208259502592482,-0.3402291209642451
58725_54475,3.752495820405712,16.696136681418277,13.56997010429098,4.4387116804266835,3.616251890408188
58736_54380,1.0974733209853047,2.553753855251849,1.818725193110651,2.3058464579426223,1.6571930800812642
BTC_51671,4.260452896606404,10.52719308175877,8.38436708564319,2.4667041636777745,1.9679520673310633
54275_54444,13.470807727261866,13.94212690867794,8.021375889027187,1.0380278196964865,0.5954636166912054
58725_60684,4.277858113680062,6.287014979064602,4.364042889321133,1.4735999268506734,1.0201467120579484
60348_BTC,8.259499407643693,15.525403860731533,9.978457293108798,1.8788023718336928,1.2081188944543428
BTC_50405,9.062840396757979,18.226346464162813,12.027011841188177,2.0130220339743685,1.3270687019370397
BTC_52751,2.733485070115389,5.709702813685434,4.083751471984543,2.093989264976254,1.4939724810028523
BTC_54001,11.777435493628083,21.250652642037483,17.39729112520017,1.8050390963996779,1.4771714211139244
BTC_60688,5.2331285755590455,6.865713186752219,4.851505500226586,1.316393462211336,0.9270755400288074
BTC_53989,10.393657292162992,20.8266775963191,17.605416266119008,2.0023236209499666,1.693861532205205
58725_54400,3.8075236531110894,8.990717946387752,6.665471333046432,2.3695411652914573,1.7506053646180615
60376_61510,0.20316313162547664,0.6762621380967949,0.4215211679257199,3.4261135555400206,2.0747916442968495
BTC_54516,9.409441563814639,13.26952230528698,9.4307525137119,1.419240901876343,1.0022648474675921
BTC_59832,8.206515886163642,17.458038093521505,11.780573102263405,2.126673928149347,1.4355145674092582
BTC_51707,2.350855747455214,5.298521928339046,4.090188595005715,2.2538694405535775,1.7398722143769638
BTC_60686,5.065253648270553,6.199994653392148,4.517680548635958,1.2250128364077344,0.8918962133670139
BTC_51389,2.4105939454863896,5.145104575072009,3.7763580895540305,2.1359563012756198,1.5665674829329534
BTC_54421,9.214904987741864,12.869007465224904,9.14199505871506,1.4001921882478832,0.9920878262853721
52880_54134,18.51650770004256,21.09759220815738,15.671975776258515,1.1391307864097708,0.846378595258678
59526_59832,14.502303954672959,15.414122137859989,10.092388206597946,1.0621546053430653,0.6959161963603692
60253_BTC,4.4744769868205365,7.29096767460108,5.566971949729356,1.6307047357617404,1.2441614888459003
50405_59832,0.8403709165602672,2.061355884601461,1.3356828463464818,2.42031651542352,1.589396800895469
BTC_50947,5.235297217771972,9.67651587198237,7.043810035854159,1.8446712561072287,1.345446064063551
51151_BTC,5.365362222950077,6.013366449892219,3.305710194692784,1.1157786559954517,0.6161206004979065
58430_BTC,10.489861565452347,14.558290396664631,10.592485645434559,1.386418261747818,1.0097831681897689
54290_BTC,17.82602732088715,13.333593286734365,8.655436250279712,0.7486255983699491,0.4855504871877957
BTC_51607,5.621902710838792,12.551495338506964,9.738646926333198,2.246732399024778,1.7322688469079155
BTC_54444,8.57129071226567,16.990537764872986,11.704778812241777,1.9836623850377464,1.3655794914868573
BTC_59526,8.937083068384103,17.620377848891962,14.478782770378555,1.9732016446513745,1.6200792428123234
BTC_60689,5.020510957642152,6.385660142617366,4.485260656294001,1.2701485744522,0.8933872855045958
54592_BTC,18.863598515800522,23.43528193506314,19.006095742272997,1.2414420344034338,1.0075540849935454
58265_58202,1.3171069865527707,3.2660904332048504,1.8116981663752436,2.4432657264791953,1.375513291533707
BTC_52736,7.224328146818467,16.028291006415007,12.535046775267256,2.1958848060609903,1.7351159195042358
52692_50405,12.268849390356891,19.979815201717223,11.862427077100048,1.627786748769314,0.9668736406874238
BTC_54196,9.43370455604265,13.32379718965547,9.551988397665859,1.4165892795564947,1.0125384297250906
58725_BTC,8.794416788739266,13.648120224694464,9.883735408483217,1.5482189875863914,1.1238647935288624
BTC_52646,7.466792650918678,16.796109430223197,13.121876132358153,2.230827060358611,1.7573644730503801
BTC_57943,10.553215911859468,17.045521812222916,14.0269957351906,1.6179980258426725,1.3291678908442852
54275_BTC,10.529062624313138,7.479221284246461,4.58516058785677,0.7114098315680144,0.435476618523378
54290_50405,12.588527138478247,7.810825794581555,3.0319493020916513,0.6212853721066633,0.24085020183371236
BTC_52907,6.221918997093056,15.031750606010107,11.809680478714132,2.4045019031930557,1.8980768608899818
BTC_54548,15.714535807449389,25.700798732262506,21.82048136537234,1.6344874115047894,1.3885539880235256
BTC_60208,4.871681703670866,10.863605645539566,8.326516986661773,2.221681299438052,1.7091668736049914
BTC_51764,0.18524070893860578,0.45908591935925847,0.2580059564923813,2.4561793312314264,1.3928145598810684
50856_RTC,13.342837590046184,13.491350233243457,,1.0111305141949765,
RTC_60163,24.789486301990756,35.338106896570395,27.521407102691377,1.4255256652811525,1.1102048169703795
60358_RTC,23.440434341302847,25.424379517603235,18.300837331023367,1.0841878843791453,0.7807379788512138
RTC_51960,14.314566473715773,21.724526936293664,17.315937715935448,1.5157360691182082,1.209672521185378
53864_PCT,3.8567531138978186,5.142818720612551,3.5604537470747863,1.3342403028542758,0.9231738827784136
PCT_53767,0.5031955436872676,0.8614537360063609,0.647564847117472,1.7119661467863638,1.2869049721154304
53864_58434,9.736077658283406,17.564619547027927,12.545829164988643,1.8074546956233906,1.2885917312209105
58079_PCT,11.579123934870038,13.76764764275987,10.62168954946038,1.1871563618105712,0.9173137457725635
PCT_61911,6.7436403163431216,11.066268335143771,7.799882118203432,1.6416713776204632,1.1566278378312265
PCT_58434,12.158190465408426,21.621405288074627,15.991435511801292,1.773452257237651,1.315280884708866
PCT_53864,3.743686588502832,6.441413464753263,4.74949465736687,1.722226464732786,1.2686678078108773
58042_PCT,26.001852149010166,26.613785900286572,21.53689558063156,1.0240121182355597,0.828283133724819
58430_PCT,11.509537866013488,17.49960248183864,12.176194785307098,1.526049333472045,1.0579221274611017
PCT_58437,11.641141075356561,20.554915348894003,14.945504472299135,1.7733952172051712,1.2838521907390734
61997_61059,12.270691972789402,18.231236156060795,13.860157047069706,1.4792638673027807,1.1295334507462975
PCT_58082,12.18294170832864,17.468531361629896,13.158860986183768,1.4294716944345447,1.0801053884373393
PCT_53730,3.7030407170152704,6.403956236292386,4.595074818100314,1.7264257877267513,1.2408923285629012
53740_53161,3.6085283005004243,6.23905853964551,4.66447711089658,1.7431887003999584,1.2926258913501436
58322_PCT,18.026621566320124,23.14614325916524,17.092639402460396,1.2797817830291731,0.9481887296283666
PCT_61306,3.7204784259876926,6.352387619837146,4.557929699904473,1.7149167778270757,1.2250923612584739
57752_61063,4.762025588446666,4.884515776764779,2.9567993652959856,1.030444033542607,0.6209121119528611
PCT_53784,2.868129713212788,3.9832257401754654,2.854913512627208,1.382492156770416,0.9953920492072948
53161_53740,3.475265058967776,4.864635047659619,3.314097936236212,1.3997382174223116,0.9536245092109797
PCT_53045,5.591343695166911,15.554792020468465,12.63681060423281,2.780539385527785,2.2600668628465668
PCT_58086,12.199907250800287,17.633061148453628,13.467600254842678,1.449029083944081,1.1039100525915255
55538_STC,2.4889362890824334,4.308034098668191,3.100465238642601,1.716145949086743,1.2456989165382022
STC_55612,5.742416028714653,8.758123519243476,6.281437156334942,1.5190109849205948,1.0938666103126178
BTC_51743,0.19831610592403412,0.2736212037493154,0.2013989815270932,1.3797225519047216,1.0155452608788114
BTC_60683,5.256041187709755,6.726308722051638,4.961389293422573,1.27979360636437,0.9439403376487671
PCT_53495,3.804403062756929,6.449940960183976,4.7242626389331415,1.6898330937020527,1.2417881494159084
53161_PCT,3.864718302487027,5.228232865299605,3.7604951378410707,1.352154182557474,0.9730321445216624
PCT_53740,0.3955744359747875,0.7821789127482481,0.5932900238593593,1.9773242191972726,1.4998189213045443
53864_58086,10.325832609159,12.73910220568381,10.023177528804085,1.2337395168260648,0.9706895228878241
53864_53740,3.562310105704835,4.858825330213574,3.45440683304988,1.3635211716731526,0.9697097474803907
58945_53887,3.743097446271208,6.5666409863143524,4.6433863935055335,1.7365373679736495,1.2405197727703225
53348_53161,3.569021324226463,6.218369994835751,4.447483184998471,1.7441115155883595,1.2461352233479308
PCT_58433,11.547365123356474,20.308035536756183,14.957171238354054,1.7630777243926992,1.2952886722271106
PCT_53866,3.792093440696534,6.4242006378789,4.713126109521474,1.694282636255954,1.2428823770375668
PCT_58083,12.666487351201527,15.225558902233635,12.038384395510166,1.2014890442689314,0.9504122225620997
PCT_59557,10.613093345468258,22.081198817402502,16.5716807364697,2.0862299437407246,1.5614373865415714
PCT_53161,3.8091058043302537,6.430482128106184,4.608195113989008,1.690308366096171,1.2097839626167213
PCT_60213,25.728431778895036,37.78212346963399,30.749689199700814,1.4668705538651465,1.1951637575098806
58945_PCT,7.6451124772562835,11.20799662813245,7.857784776459036,1.4589184296810582,1.0278180732900188
PCT_53299,3.7433418402885517,6.406824177101588,4.688231408922244,1.7258426484649783,1.2524187234155608
53348_PCT,0.606975363344585,0.9828433305179408,0.6873802050541677,1.6192103275793044,1.1324680482359812
PCT_58438,11.561502894631126,20.512187750955253,15.026379573030242,1.7801187118785484,1.2996908542061707
58440_58437,5.734708512097696,9.096502170691526,6.98323170317928,1.586759979204597,1.2177134528193985
61997_58083,11.800001714460842,14.108957907722212,11.339930241177269,1.1912924698556315,0.9610108977594675
PCT_53887,3.7368863841039177,6.427374648284082,4.62348833714766,1.722799769984174,1.2372568662550718
58042_58065,7.478555004733135,15.211603546730338,9.350241373757974,2.014408919873698,1.2502737985934795
58945_53035,3.8012645585091334,6.572481964535058,4.766795375722898,1.7177087865807417,1.25400253056642
53740_PCT,0.6093625658950805,0.9881862208052752,0.7520751096941642,1.621672016156339,1.2341997224418537
PCT_53673,5.894354642592776,7.5087572895048424,5.865454234385924,1.2770312796884038,0.9950969342770764
PCT_59208,21.89102047946807,29.702418978282967,23.170811692784838,1.3565264786943962,1.0584619257250754
PCT_52183,18.624565050959543,28.79878497100165,21.70744226442131,1.5501291375948878,1.1655274743343838
PCT_58084,12.264310194800645,17.77887817036865,13.4904330859177,1.4491194439014754,1.0999748760135617
52692_PCT,23.104376991826488,24.46115005638238,,1.0587236377347837,
57752_PCT,19.209784489673698,22.116419273672555,15.720257847383603,1.1509420424371577,0.8183463929974902
53864_60213,24.690433070017985,35.672813679727504,29.00848454803847,1.439720142296606,1.1748876362668572
PCT_59315,13.608467378807804,23.61524863909491,17.211014620462738,1.7386403140617193,1.2647283592908567
STC_55041,3.6987092909818373,5.9132865925303815,4.229824376969148,1.598618721754624,1.143594709452368
RTC_56451,7.407104207190599,10.52342141597629,7.5272064083806836,1.4174021926645795,1.0162144608514476
RTC_60483,7.370551776867142,10.606755429203389,7.6180317199821355,1.4338906463733547,1.0335768542989852
60419_55612,3.928959573072477,6.533644415662,4.5087790183751775,1.6520826917627365,1.1475758237057343
61716_55299,7.39463953881646,10.375131633607639,7.426377812146524,1.405038839705025,1.0042920649699638
54990_55210,0.9642606106308315,2.3178471136540075,1.6045713428280008,2.3488328218351637,1.6640432318170395
RTC_50640,17.353500774442935,23.48795363231995,18.200100277237155,1.3547126192337589,1.0487855167552724
RTC_50737,17.212351106571695,23.36621789883712,17.824147042566466,1.356654853387045,1.0355440074517877
RTC_60211,18.912102421985118,31.191380238315446,24.22710960685081,1.6460674975805258,1.2810373519702947
60195_RTC,19.26711617078972,21.63019836078145,14.295801449567955,1.1232750151203441,0.7419793041597672
61035_53096,24.710772789242604,44.005287397423245,37.40353435876377,1.7804860536461915,1.5136529592893484
61917_BTC,7.927272905080717,16.547758876927052,10.799190044737356,2.0940934760544434,1.362283117289425
59558_BTC,8.463708984169308,15.953755015861875,10.763254826549343,1.8810221157211295,1.2716948144934037
BTC_52092,1.0116010389551946,1.771714276201668,1.299492053979446,1.7513962599638453,1.2845894813647007
BTC_59558,8.26339254560995,15.866553197538225,10.606454396450067,1.9140883967882736,1.2835472038763187
60358_61917,11.946379804633777,20.116495251455294,12.621737247388095,1.689784243158909,1.056532393394387
58620_59832,6.1689837477832175,13.151089463746974,8.33124549918252,2.143347133307743,1.3505053408798973
55456_HTC,15.055021587480814,17.67586198623608,12.363020242458202,1.1777593208856696,0.82118914082055
HTC_60162,29.58114017595645,40.26484411499089,31.865974975190667,1.3601042557863428,1.0772395785166973
56397_HTC,9.942943326684707,14.231460201580491,10.196098313642423,1.4371943067480293,1.0254607693758349
HTC_55944,15.985661177330499,25.302979792069465,19.730975245404128,1.5789514804951341,1.234292096305964
HTC_55411,15.950172410771765,25.225593643287926,19.659838738336767,1.576845106154447,1.2325784469301235
51722_HTC,12.659125525337286,13.52966068118511,9.19342659043667,1.0688068164715727,0.7262291990103102
HTC_51787,12.612953231488856,21.07189328357371,16.643982832518535,1.6682233749926993,1.3195944301899112
PCT_53170,3.8592388089464555,6.488366187433395,4.774534572428256,1.6833437736944135,1.237170024658741
PCT_61057,14.79023633538912,21.60673006977309,16.75897585231109,1.4600403319475106,1.1331107544381354
61064_PCT,14.74380405521664,18.131508743506046,13.385159356561795,1.2256677795651612,0.9078497860140694
58175_HTC,16.46765682096645,20.820778104614615,14.47765765934582,1.2635533581253195,0.8791571148673086
HTC_58150,9.951893183382849,14.43797672837849,10.556595444383763,1.4496035790178248,1.060762535314448
60358_HTC,30.60556826921707,34.045175807916735,24.814326426458035,1.112813634575705,0.8107781632473775
STC_57566,8.999731544049002,9.975729507953274,6.448700985019238,1.105594807910129,0.716543705049001
60419_55070,3.6315057735655993,5.874837356968666,4.037565435939827,1.6131921355800476,1.1118157832296485
61035_55096,4.922111137203093,5.56686998122126,3.1602022932412335,1.1288217865363377,0.6420420435766442
55383_56138,1.390991163911695,2.730864591079246,1.4990656311748323,1.9199802105966337,1.0776960127907744
54990_61719,15.689964734184267,18.40995836012738,14.003411237974532,1.172286605986768,0.8925075024206279
56395_55096,4.572083404202872,4.2903520874121135,2.1375156451752897,0.9437502312823095,0.4675145784108806
STC_56138,15.122918041552966,24.500473139936727,18.249050838525847,1.6149718212394553,1.2067149202543626
STC_57563,16.159889631653105,18.55818164134998,12.639928820327926,1.1528545056376642,0.7821791552071944
61760_56138,1.463329105911923,2.6438565445663045,1.587975072519731,1.8259239944536267,1.0851797221173503
60419_STC,10.182223731560654,15.748277915247952,11.036877910719754,1.5491297874858412,1.0839359065063585
STC_55375,17.552352916535945,20.48034844093349,15.614802225632232,1.1690832062499885,0.8896130507335936
STC_56388,15.21512987649608,24.389476301488354,18.022120379585836,1.6049449216329321,1.1844867921519302
57136_STC,19.008333840847527,31.465328247931573,24.346811233842313,1.6583962642652028,1.2808493073455385
61716_STC,21.07197037341778,27.954285127789944,21.98505435744478,1.3251392018886357,1.0433316850700802
61668_STC,15.978390916406351,27.2384475842106,20.4631755505128,1.7062172746527624,1.2806781144340103
53104_55441,4.366545525119091,10.148748669080902,8.132773702993358,2.353385026662849,1.8625189308593202
58223_STC,7.09997717403542,10.294761393606267,7.220205968674549,1.4451417468235537,1.0169336874882928
STC_55338,14.74207527740656,19.22513696775453,13.60373801389562,1.3064003767679266,0.9227831060355841
STC_57143,19.47635608784747,25.01384659286504,18.180299946235316,1.2850609759184581,0.9334548959894584
STC_61787,5.928799744419474,8.982352483508352,6.314350662153337,1.5084283526702928,1.0650301805347304
STC_55688,1.8973997414457673,3.062682869027862,1.9532890139480856,1.623828517259306,1.029455718413734
60867_55299,5.070278143577329,7.472590350409819,5.428990727598012,1.4710229543383042,1.0707481076703997
54909_STC,6.010962722978517,8.258845249908742,5.792508062702456,1.3711756138693303,0.9636572924598319
56397_55713,4.108259593053015,10.534557990858765,8.393667825628471,2.59575319934686,2.0431201182666245
STC_61035,6.239442204911661,9.273076343523071,6.626228650109057,1.480604195400097,1.0619905485930967
54990_55713,0.8999647724925743,2.35983880891786,1.50963321407743,2.5521289954170165,1.677435895514328
55456_54993,7.138201760608542,12.788217892166378,8.979408112495987,1.774808618719958,1.2579370006109885
58325_STC,4.100269796525095,6.569726954464459,5.036844367096304,1.5989339686950592,1.2284177912792322
56395_55471,14.772826049311163,19.64385178206878,13.750778636848512,1.3286172283838094,0.9308157146742883
61035_55200,4.914807910137524,4.991827446322409,2.6587548397376493,1.0157591059782678,0.5409682104266111
STC_61668,18.187863510728725,24.369358580286704,17.58373617051895,1.3389137305343828,0.9667840403655212
55714_STC,5.613453086582056,8.359236366984716,5.641064423063537,1.483840119722486,1.004918779235455
54990_61707,6.486023582732847,10.51603039371655,7.413436770312218,1.6124194739707962,1.142986403880544
55375_STC,16.539929078462826,26.031113890787232,19.657742315113264,1.5697485937853972,1.1885022131509768
54990_61677,1.0603178838957414,2.485337769636963,1.6628470395454893,2.29580892686285,1.5682533179917515
STC_54998,4.706435668650889,6.054894516958335,4.338771843791675,1.2862824383775473,0.9218806224616674
55538_55210,6.725225798234993,12.241265635201286,8.683142764739117,1.802131375004666,1.2911302943936798
53104_61707,10.213551604707767,19.938892846592296,15.220892335253184,1.942506063141022,1.490264398158753
53104_55836,4.363937746977074,10.55497124347763,8.554890252485366,2.441714906034349,1.960360286626772
STC_56998,21.387299026693622,30.098358413338033,21.81874192518396,1.4079904849677336,1.020172855766025
61716_55210,15.745872603305571,22.223562014334213,17.67892710336993,1.4135720570199706,1.1227657906782853
54990_61787,0.8611838127239377,1.963686990516823,1.3160413523811985,2.2610414220462345,1.5281770661928018
STC_55713,5.6794468181282065,8.68810909846452,6.148750405294545,1.520231483179916,1.082631918599602
58086_52183,7.459248335182452,12.899307731204372,9.586830844560478,1.737659959502887,1.285227467135398
PCT_53688,1.7318024183837966,2.743670827594829,1.9639631002306344,1.5729313976876798,1.134057256984028
55383_STC,14.599663262442165,21.032330599904324,15.161202398279201,1.4421682507295601,1.0384624717531399
PCT_59423,17.480975659550694,25.62807885530533,19.483396225172662,1.4620372719273804,1.1145485586514132
61997_58086,11.540922656521571,13.944288820013796,11.250814899622698,1.2055522745434144,0.9748626894458098
PCT_53407,7.723584356592744,17.62900877923432,14.295903647628519,2.2773087947434902,1.85094160788517
58777_53740,3.677948062203758,5.05994496615713,3.746102062942062,1.3753487894385754,1.0185304413182679
61997_58084,11.5292770696648,14.63166690024525,11.399242582563605,1.269947496266722,0.9887213668024915
PCT_53035,4.215457927460776,7.546866116631917,5.391043625394087,1.7915917870767095,1.2788749687845744
PCT_57752,20.415924662209864,31.382021334659125,24.25902221922796,1.5303715195070586,1.1882401909589584
PCT_58439,12.143598501702073,21.7172106443991,15.797907961063114,1.7858189893408538,1.300924759563555
STC_60866,23.53559397695651,30.634868348298607,22.514802076247395,1.3012271676120892,0.956627740021834
53104_55210,4.037973819325074,9.82472794547044,8.010344821515018,2.4589358813032622,1.9837535308373806
56397_STC,8.500339213896167,15.176776712891977,12.093198672975921,1.790614179345038,1.4226724803177533
STC_57136,19.504656128865268,25.019033488468523,18.058242663410095,1.2841488205508789,0.9258426574711768
PCT_58079,12.017945457087304,17.4572848962724,13.096166192677519,1.4524190516548396,1.0897175594148132
PCT_58430,11.542269904246506,20.51504916617536,15.087101060728655,1.7842799806183722,1.3071173335825368
56395_54990,2.4183322618268615,5.44220177069237,3.6231441693370385,2.2530772857291193,1.4981994933152964
54990_61035,1.3530032573410353,2.999924895206342,2.0860690995478697,2.193879207644374,1.5418064134209688
STC_55862,11.012748878989484,16.36897409450329,11.789111255331195,1.4856982333647344,1.0704966929576396
PCT_53357,3.4491164804075645,6.009706287806654,4.485532352882505,1.7421375100987673,1.3004873504163224
STC_54920,6.296021466415117,11.813190581527278,8.110839475582791,1.8840152275565616,1.2882483833399334
57097_STC,18.96146274743649,31.469803562801054,23.904814382669294,1.6555188538595578,1.2607051840397243
61035_60419,3.5428896180184903,6.560374997272735,4.709427840972735,1.845527602056849,1.3292618028576006
56138_STC,16.58975236226258,25.0119854112298,,1.5076768395968125,
STC_55905,7.940995393431071,11.894035760212912,8.166810065946176,1.49658429278406,1.0284365701435747
STC_57240,22.869043294449657,29.833034405774722,22.346307838931267,1.3029898537268003,0.9771422245877134
60419_54993,4.061880631539562,7.021066652598986,4.959555013131669,1.719265100983464,1.2209996952204536
60314_61337,9.342532546401962,14.592863665022755,9.206900228990646,1.560493959758148,0.9854822750964297
58895_VTC,12.997690450609097,13.980912209708912,9.178532366019025,1.0752498860938746,0.7061664070934157
58051_VTC,10.730689252864043,21.869050945855943,14.123086365768748,2.0351053443958333,1.3161397215933046
VTC_51336,7.307903250678497,17.26945628619235,12.762039880628505,2.3562742994823647,1.7463339952459855
58135_61337,8.85043629981577,14.562563818612935,9.354868372989582,1.6533118449761726,1.0569951645416975
VTC_51818,10.888649439682977,22.19731177473203,16.483946127965798,2.043029361991744,1.5138650775082467
VTC_60160,13.37053956916276,22.652440485919954,17.342880129958665,1.6913039838835504,1.2970965038656734
51843_61337,12.5268370656419,22.826587281877604,15.150649779568603,1.8260178814544334,1.2094553238122008
54990_57097,21.397964933239905,27.234312932050013,19.769245471395713,1.2688591013095827,0.9238843755971338
STC_55210,5.6921522724861955,8.845437065781002,6.270096381705349,1.5438904307879147,1.1015334941077957
58051_61337,9.22185330997506,19.508958326312634,12.698096510699116,2.1037436123698097,1.3769571130527403
58135_VTC,6.975809195606722,11.323258827571088,7.270515080510493,1.6259041584616112,1.0422468385587973
VTC_50927,6.994484313260706,14.144586470530117,9.845230156431525,2.019821842349936,1.407570553524031
51317_VTC,4.698823457156921,7.069549394788617,4.409201621845863,1.5052480669735437,0.9383629034051224
51818_VTC,10.292802645236362,14.578972155613643,8.566990800877077,1.4138124731525046,0.8323282876546737
VTC_60159,13.476363444908905,22.724018201024858,17.307795606476354,1.6802593343287875,1.2843075713437282
VTC_60351,10.437901363596902,20.752024431963832,14.019975414778866,2.005551708604911,1.3431795268419342
VTC_50001,10.608290766097445,20.936210475023532,14.167724012928181,1.9616199632436684,1.3355331528247856
50001_VTC,10.894556034484417,20.33398478736496,13.53565771173316,1.86957903107413,1.2424239839502311
50357_VTC,10.426127756131018,18.307070479235698,12.121166676661275,1.7598793227921796,1.1625760742796865
VTC_51272,10.768589054157005,22.265961938785875,14.955706729464408,2.069838499183268,1.388826953489422
VTC_50907,13.318447270101172,24.800222890419928,17.548138676607564,1.862329350039683,1.3175814207713015
VTC_51843,10.563127916938146,21.339607983168328,14.497871419209243,2.011615500203591,1.3724979507217434
VTC_50410,10.57020496994323,21.059734059796337,14.221097358570589,1.9818929608918947,1.3453946634912763
VTC_51305,7.277743623484573,17.19528131930291,12.68400781834094,2.3556415983060144,1.7428489480463252
55456_61677,7.08897562045442,12.653510831345438,8.674014326838284,1.762398103323961,1.2235920662232802
STC_60419,9.449346662423505,15.037095047893567,10.92164927193127,1.5957718648030266,1.1558099900559855
STC_61707,2.044141278621236,2.84164386943356,2.038866091655784,1.390140642015818,0.9974193628294565
57027_STC,19.00428502355834,31.479658875087164,24.100967055945528,1.6557037039273232,1.2681859394378254
56395_60419,3.6771982526633273,6.674819238386702,4.988272676527907,1.8274917413082508,1.3565416748784194
STC_55645,2.1071405932304104,2.910903136480449,1.829757612619877,1.4249230218232949,0.8683604779378846
53104_55713,4.345102158896521,10.690664050440368,8.463526570671656,2.477348078944158,1.9478314343755379
59863_61668,2.6535823247067136,4.416423803326498,3.3047213933085713,1.6566529087376134,1.2453811447790015
56395_STC,5.87070521736461,8.909149061064129,6.183018033011764,1.515610352870906,1.0531985177391265
50408_VTC,10.571545571036877,19.570658822734703,12.865382104386239,1.850166501927884,1.2169821354820474
60351_VTC,9.846920142586175,19.779408776343196,12.71364445078975,1.9963918972347456,1.2911290298583316
VTC_58051,9.933801575540214,17.615500685046943,11.93070429031002,1.7620281725039146,1.2010209988174856
VTC_51290,10.50526212148292,21.94736243172011,14.81634744007594,2.093692916868794,1.410373893458307
56705_RTC,0.6835867705852705,1.1583214761724292,0.8108605929002178,1.6963483410433484,1.1861853210031823
61321_55488,36.43733817934148,46.1825039535291,38.33672824442025,1.266710544082678,1.0521275746249668
57518_61327,15.222895722266548,17.11570921919295,13.834161974539173,1.1232114072025015,0.9087733521227455
57359_RTC,17.871228264372203,21.34424969614731,16.147581893051292,1.192810814309657,0.9035518798247827
RTC_61327,10.409775486200473,13.08823989216525,9.947172970267433,1.252110253167707,0.9555607595431543
56081_61329,36.34702733637544,37.19460801483257,29.335928039768522,1.0234089170000533,0.8071066656504715
RTC_58597,13.216564195397417,15.32566632620711,12.318108521404863,1.1587259004326544,0.9320204812151228
57359_61329,24.886624453555537,28.455948893759164,22.483051087880614,1.1423071798247328,0.9034190687386884
57359_61326,24.884220879069304,28.496118105903225,22.193313507569258,1.142165515784421,0.891862904425373
RTC_57518,7.561755988215634,9.068929177452674,7.245915477540685,1.1986394125297917,0.9582318563086193
56280_RTC,29.942774319602577,29.62759977552043,23.00546037183588,0.9885963797937329,0.7683142559296832
RTC_58048,1.2042694733809503,1.88784609757337,1.4072905420178137,1.5676276276216643,1.168584418292102
61321_57396,15.510535262151357,17.389784471257524,14.102025930885889,1.1210342937137552,0.9091901531791428
RTC_61326,10.011699504317315,11.873116289778672,9.478533078335849,1.1857493263869667,0.9467456623371935
56081_RTC,28.907578895897846,29.032265091210427,22.599464914312264,1.0042315653893092,0.7817833861388945
