block_id,line_group,block_number,service_id,depot_code,asset_class_new,service_day,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,soc_left_heavy_percent_on_route_charge,total_energy_received_medium,total_energy_received_heavy,medium_success_on_route_charge,heavy_success_on_route_charge
2159416,4.0,11.0,2,VTC,40-ft Trolley,SAT,315.3115512327094,517.6757482077813,805.2142585796365,-1.7864801786846307,-52.76848556376533,FAILURE,FAILURE,62.865965211963626,17.607446406091615,364.6397920032561,396.92025630999353,SUCCESS,FAILURE
2159417,4.0,19.0,2,VTC,40-ft Trolley,SAT,177.17932740971455,282.5370151987557,438.93124465510954,39.90478453922772,12.175311231363562,SUCCESS,FAILURE,57.56655257443,38.92710642116951,99.61237171854077,150.88012487050565,SUCCESS,SUCCESS
2159418,4.0,12.0,2,VTC,40-ft Trolley,SAT,296.6736448155056,489.6059751977566,762.9583213642607,3.1904299294757834,-45.276298114230606,FAILURE,FAILURE,57.282344073654,8.792262042452759,305.07839577316514,304.9466792836941,SUCCESS,FAILURE
2159419,4.0,15.0,2,VTC,40-ft Trolley,SAT,222.27319414260603,366.64044244436315,571.4109763721076,24.992829353836328,-11.314002902855954,SUCCESS,FAILURE,54.72967957259258,21.72187306949425,167.71583523378524,186.3223404840553,SUCCESS,SUCCESS
2159420,4.0,14.0,2,VTC,40-ft Trolley,SAT,190.52993155659362,313.8440959469504,487.7344772816584,34.353883697349225,3.5222558011243965,SUCCESS,FAILURE,53.91272624354128,26.792610876571544,110.31187196052309,131.24480262552188,SUCCESS,SUCCESS
2159422,4.0,16.0,3,VTC,40-ft Trolley,SUN,135.19781010454886,216.5338749987725,334.86900306006197,51.60746897184886,30.62606328722306,SUCCESS,SUCCESS,61.34087808761871,51.17303761801886,54.89642741294193,115.88493522568831,SUCCESS,SUCCESS
2159423,4.0,14.0,3,VTC,40-ft Trolley,SUN,301.68903149733353,497.57059291163995,773.2142216263613,1.7782636681489494,-47.094720146517965,FAILURE,FAILURE,46.070592503386145,1.1702305262121067,249.80873463073772,272.21432179419753,SUCCESS,FAILURE
2159424,4.0,12.0,3,VTC,40-ft Trolley,SUN,236.68826179939038,392.43347184272164,612.3277190847194,20.419597191006805,-18.56874451856727,SUCCESS,FAILURE,53.09456823710109,17.24881162241127,184.28683669997173,202.0110166351189,SUCCESS,FAILURE
2159425,4.0,17.0,3,VTC,40-ft Trolley,SUN,191.0905696744617,311.4740379095638,485.0502210463001,34.77410675362344,3.998187757748209,SUCCESS,FAILURE,56.89197661877326,36.73381096768815,124.74478603944493,184.62891490406125,SUCCESS,SUCCESS
2159426,4.0,18.0,3,VTC,40-ft Trolley,SUN,203.09345613015216,324.33333680815764,504.29944316401793,32.49408921841177,0.5852051127627824,SUCCESS,FAILURE,52.67542479497016,28.72015089917751,113.82273265178924,158.68109423537922,SUCCESS,SUCCESS
2159427,4.0,11.0,3,VTC,40-ft Trolley,SUN,227.21859386831025,375.16533090708066,583.9568313729511,23.481324307255207,-13.538445278892036,SUCCESS,FAILURE,54.824046527797464,25.46108947958518,176.7729533238583,219.95737603781137,SUCCESS,SUCCESS
2159429,4.0,13.0,3,VTC,40-ft Trolley,SUN,185.5845318308894,305.3192074842329,475.18862228081514,35.865388743930346,5.74669817716044,SUCCESS,FAILURE,53.171232494597156,24.198108858466416,97.60495875376074,104.06595624256573,SUCCESS,SUCCESS
2159430,4.0,19.0,3,VTC,40-ft Trolley,SUN,235.01024145236602,379.28573623792124,590.5553199962468,22.75075598618418,-14.708390070256518,SUCCESS,FAILURE,64.25880273479305,37.97631220103658,234.105383662154,297.1417208100931,SUCCESS,SUCCESS
2159431,4.0,20.0,3,VTC,40-ft Trolley,SUN,122.65864477673266,197.35645645202078,305.1513678645582,55.00772048723036,35.895147541745004,SUCCESS,SUCCESS,62.14981606832269,44.86880347490229,40.28141907736068,50.61141946300711,SUCCESS,SUCCESS
2159433,5.0,12.0,1,VTC,40-ft Trolley,MF,31.54386875775255,54.60661295815162,85.92219694053063,80.31797642585965,74.76556791834564,SUCCESS,SUCCESS,80.31797642585964,74.76556791834564,0.0,0.0,SUCCESS,SUCCESS
2159434,5.0,22.0,1,VTC,40-ft Trolley,MF,102.47930516157356,200.68983810560704,327.1007128465443,54.41669537134628,32.003419708059525,SUCCESS,SUCCESS,54.416695371346194,32.00341970805949,0.0,0.0,SUCCESS,SUCCESS
2159435,5.0,8.0,1,VTC,40-ft Trolley,MF,122.76326872291281,244.04293334370143,398.3988894626041,46.72997635749975,19.361899031453184,SUCCESS,FAILURE,46.72997635749965,19.361899031453163,0.0,0.0,SUCCESS,FAILURE
2159436,5.0,2.0,1,VTC,40-ft Trolley,MF,146.5429749060147,298.55739649314864,489.94519776486914,37.064291401924,3.130284084243065,SUCCESS,FAILURE,37.06429140192392,3.1302840842430646,0.0,0.0,SUCCESS,FAILURE
2159437,5.0,5.0,1,VTC,40-ft Trolley,MF,112.71970839181996,226.80716604167887,371.1149034047695,49.78596346778744,24.199485211920305,SUCCESS,SUCCESS,49.785963467787354,24.19948521192028,0.0,0.0,SUCCESS,SUCCESS
2159438,5.0,24.0,1,VTC,40-ft Trolley,MF,61.88138899736225,114.89251853105596,184.50435961442486,69.6289860760539,57.2864610612722,SUCCESS,SUCCESS,69.62898607605386,57.28646106127218,0.0,0.0,SUCCESS,SUCCESS
2159440,5.0,6.0,1,VTC,40-ft Trolley,MF,112.71970839181996,226.80716604167887,371.1149034047695,49.78596346778744,24.199485211920305,SUCCESS,SUCCESS,49.785963467787354,24.19948521192028,0.0,0.0,SUCCESS,SUCCESS
2159441,5.0,29.0,1,VTC,40-ft Trolley,MF,108.1437454582798,211.61312877417504,346.63056133681437,52.479941706706555,28.54068061404001,SUCCESS,SUCCESS,52.47994170670647,28.54068061403998,0.0,0.0,SUCCESS,SUCCESS
2159442,5.0,31.0,1,VTC,40-ft Trolley,MF,34.82277578600645,57.49233416988022,89.44012412634524,79.80632372874464,74.14182196341397,SUCCESS,SUCCESS,79.80632372874462,74.14182196341397,0.0,0.0,SUCCESS,SUCCESS
2159443,5.0,4.0,1,VTC,40-ft Trolley,MF,126.24901499749787,255.50725822226676,418.64702114880936,44.69729464144207,15.77180476084941,SUCCESS,FAILURE,44.69729464144198,15.771804760849395,0.0,0.0,SUCCESS,FAILURE
2159444,5.0,9.0,1,VTC,40-ft Trolley,MF,165.58847763005394,341.9794431104491,559.2903574314239,29.365346966232437,-9.164956991387212,SUCCESS,FAILURE,29.365346966232437,0.0,0.0,0.0,SUCCESS,FAILURE
2159445,5.0,7.0,1,VTC,40-ft Trolley,MF,164.601414167961,336.3584615733986,550.2526537952131,30.36197489833359,-7.5625272686547955,SUCCESS,FAILURE,30.36197489833359,0.0,0.0,0.0,SUCCESS,FAILURE
2159446,5.0,10.0,1,VTC,40-ft Trolley,MF,138.30783018703687,283.29695967543,462.52831586818655,39.77004261073937,7.991433356704516,SUCCESS,FAILURE,39.77004261073937,7.991433356704516,0.0,0.0,SUCCESS,FAILURE
2159447,5.0,27.0,1,VTC,40-ft Trolley,MF,62.2989862566468,116.29914869207697,187.39499793307257,69.37958356523458,56.77393653668928,SUCCESS,SUCCESS,69.37958356523458,56.77393653668923,0.0,0.0,SUCCESS,SUCCESS
2159448,5.0,25.0,1,VTC,40-ft Trolley,MF,62.2989862566468,116.29914869207697,187.39499793307257,69.37958356523458,56.77393653668928,SUCCESS,SUCCESS,69.37958356523458,56.77393653668923,0.0,0.0,SUCCESS,SUCCESS
2159449,5.0,30.0,1,VTC,40-ft Trolley,MF,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159450,5.0,28.0,1,VTC,40-ft Trolley,MF,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159451,5.0,3.0,1,VTC,40-ft Trolley,MF,124.68798390069182,254.13730713487402,414.2533300011899,44.940193770412414,16.550828013973423,SUCCESS,FAILURE,44.94019377041242,16.550828013973415,0.0,0.0,SUCCESS,FAILURE
2159452,5.0,1.0,1,VTC,40-ft Trolley,MF,124.68798390069182,254.13730713487402,414.2533300011899,44.940193770412414,16.550828013973423,SUCCESS,FAILURE,44.94019377041242,16.550828013973415,0.0,0.0,SUCCESS,FAILURE
2159453,5.0,23.0,1,VTC,40-ft Trolley,MF,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159454,5.0,21.0,1,VTC,40-ft Trolley,MF,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159455,5.0,11.0,1,VTC,40-ft Trolley,MF,56.48636529314898,107.43109854732627,172.34822609309623,70.95193288167975,59.441803884202805,SUCCESS,SUCCESS,70.95193288167975,59.441803884202784,0.0,0.0,SUCCESS,SUCCESS
2159456,5.0,13.0,1,VTC,40-ft Trolley,MF,35.01833881362965,57.616665257057875,90.63295636983518,79.78427920974151,73.930326884781,SUCCESS,SUCCESS,79.78427920974151,73.93032688478098,0.0,0.0,SUCCESS,SUCCESS
2159457,5.0,25.0,2,VTC,40-ft Trolley,SAT,128.43770536679665,254.66326704505687,417.92873795287414,44.8469384671885,15.899159937433666,SUCCESS,FAILURE,44.846938467188394,15.899159937433648,0.0,0.0,SUCCESS,FAILURE
2159458,5.0,27.0,2,VTC,40-ft Trolley,SAT,108.13374911110219,211.9160857413876,346.63056133681437,52.42622593237808,28.54068061404001,SUCCESS,SUCCESS,52.426225932378,28.54068061403998,0.0,0.0,SUCCESS,SUCCESS
2159459,5.0,26.0,2,VTC,40-ft Trolley,SAT,95.70465551155701,186.64274898252566,303.3346539745244,56.90731401019049,36.217259933594974,SUCCESS,SUCCESS,56.90731401019041,36.21725993359493,0.0,0.0,SUCCESS,SUCCESS
2159460,5.0,24.0,2,VTC,40-ft Trolley,SAT,109.23396211723491,215.34284116311355,350.8667717185642,51.81864518384511,27.78957948252408,SUCCESS,SUCCESS,51.818645183845035,27.789579482524047,0.0,0.0,SUCCESS,SUCCESS
2159461,5.0,21.0,2,VTC,40-ft Trolley,SAT,139.83712394243548,280.63060298822495,459.95101344948523,40.2428008886126,8.44840187065865,SUCCESS,FAILURE,40.242800888612514,8.44840187065865,0.0,0.0,SUCCESS,FAILURE
2159462,5.0,22.0,2,VTC,40-ft Trolley,SAT,126.3078173367576,251.93051080763703,412.4188957054454,45.331469714957976,16.876082321729548,SUCCESS,FAILURE,45.33146971495788,16.876082321729534,0.0,0.0,SUCCESS,FAILURE
2159463,5.0,23.0,2,VTC,40-ft Trolley,SAT,102.46930881439596,200.9927950728196,327.1007128465443,54.362979597017805,32.003419708059525,SUCCESS,SUCCESS,54.36297959701773,32.00341970805949,0.0,0.0,SUCCESS,SUCCESS
2159464,5.0,1.0,2,VTC,40-ft Trolley,SAT,164.601414167961,336.3584615733986,550.2526537952131,30.36197489833359,-7.5625272686547955,SUCCESS,FAILURE,30.36197489833359,0.0,0.0,0.0,SUCCESS,FAILURE
2159465,5.0,6.0,2,VTC,40-ft Trolley,SAT,110.04011928192679,218.99349470336037,356.72857066873814,51.17136618734746,26.750253427528705,SUCCESS,SUCCESS,51.17136618734746,26.75025342752867,0.0,0.0,SUCCESS,SUCCESS
2159466,5.0,2.0,2,VTC,40-ft Trolley,SAT,137.32076672494392,277.6759781383795,453.49061223197566,40.76667054284052,9.593863079436945,SUCCESS,FAILURE,40.76667054284052,9.593863079436932,0.0,0.0,SUCCESS,FAILURE
2159467,5.0,7.0,2,VTC,40-ft Trolley,SAT,110.04011928192679,218.99349470336037,356.72857066873814,51.17136618734746,26.750253427528705,SUCCESS,SUCCESS,51.17136618734746,26.75025342752867,0.0,0.0,SUCCESS,SUCCESS
2159468,5.0,5.0,2,VTC,40-ft Trolley,SAT,69.1191481174011,130.96976955083176,211.58550832388192,66.77840965410785,52.48483894966633,SUCCESS,SUCCESS,66.77840965410785,52.48483894966629,0.0,0.0,SUCCESS,SUCCESS
2159469,5.0,3.0,2,VTC,40-ft Trolley,SAT,144.1409285856982,292.34659899713427,477.68112262278504,38.165496631713786,5.304765492414004,SUCCESS,FAILURE,38.165496631713786,5.304765492413999,0.0,0.0,SUCCESS,FAILURE
2159470,5.0,4.0,2,VTC,40-ft Trolley,SAT,89.57963369966394,174.98163212709605,284.15703949631,58.974887920727646,39.617546188597515,SUCCESS,SUCCESS,58.974887920727646,39.61754618859747,0.0,0.0,SUCCESS,SUCCESS
2159471,5.0,8.0,2,VTC,40-ft Trolley,SAT,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159473,5.0,21.0,3,VTC,40-ft Trolley,SUN,136.29257532859071,272.74302552428935,445.9310072066439,41.641307531154375,10.934218580382286,SUCCESS,FAILURE,41.64130753115428,10.934218580382279,0.0,0.0,SUCCESS,FAILURE
2159474,5.0,20.0,3,VTC,40-ft Trolley,SUN,196.08423839518616,398.1637279479966,655.5893266730734,19.403594335461598,-26.239242317920812,FAILURE,FAILURE,19.403594335461555,0.0,0.0,0.0,FAILURE,FAILURE
2159475,5.0,22.0,3,VTC,40-ft Trolley,SUN,143.05722863142967,287.0930716145833,469.69706607866385,39.09697311798169,6.720378354846838,SUCCESS,FAILURE,39.0969731179816,6.720378354846835,0.0,0.0,SUCCESS,FAILURE
2159476,5.0,23.0,3,VTC,40-ft Trolley,SUN,68.6460423002012,129.24256462134989,208.27041848644475,67.08465166288123,53.07262083573675,SUCCESS,SUCCESS,67.08465166288119,53.07262083573673,0.0,0.0,SUCCESS,SUCCESS
2159477,5.0,24.0,3,VTC,40-ft Trolley,SUN,75.41069560304015,143.59261071164383,232.03647735846465,64.54031724970855,48.85878061020131,SUCCESS,SUCCESS,64.5403172497085,48.85878061020127,0.0,0.0,SUCCESS,SUCCESS
2159478,5.0,25.0,3,VTC,40-ft Trolley,SUN,68.6460423002012,129.24256462134989,208.27041848644475,67.08465166288123,53.07262083573675,SUCCESS,SUCCESS,67.08465166288119,53.07262083573673,0.0,0.0,SUCCESS,SUCCESS
2159479,5.0,4.0,3,VTC,40-ft Trolley,SUN,82.75947183890966,160.31101126834128,259.9665291055006,61.576061831854375,43.906643775620466,SUCCESS,SUCCESS,61.576061831854375,43.90664377562041,0.0,0.0,SUCCESS,SUCCESS
2159480,5.0,7.0,3,VTC,40-ft Trolley,SUN,123.68044300343536,248.33473642086992,405.1095914503569,45.96901836509398,18.172058253482824,SUCCESS,FAILURE,45.96901836509398,18.172058253482803,0.0,0.0,SUCCESS,FAILURE
2159481,5.0,8.0,3,VTC,40-ft Trolley,SUN,110.04011928192679,218.99349470336037,356.72857066873814,51.17136618734746,26.750253427528705,SUCCESS,SUCCESS,51.17136618734746,26.75025342752867,0.0,0.0,SUCCESS,SUCCESS
2159482,5.0,1.0,3,VTC,40-ft Trolley,SUN,164.1915832048192,334.0063548728166,546.275727187663,30.77901509347224,-6.857398437528905,SUCCESS,FAILURE,30.77901509347224,0.0,0.0,0.0,SUCCESS,FAILURE
2159483,5.0,3.0,3,VTC,40-ft Trolley,SUN,110.04011928192679,218.99349470336037,356.72857066873814,51.17136618734746,26.750253427528705,SUCCESS,SUCCESS,51.17136618734746,26.75025342752867,0.0,0.0,SUCCESS,SUCCESS
2159484,5.0,2.0,3,VTC,40-ft Trolley,SUN,116.86028114268107,233.66411556211514,380.9190810595475,48.570192276220716,22.46115584050576,SUCCESS,SUCCESS,48.570192276220716,22.461155840505736,0.0,0.0,SUCCESS,SUCCESS
2159485,5.0,6.0,3,VTC,40-ft Trolley,SUN,69.1191481174011,130.96976955083176,211.58550832388192,66.77840965410785,52.48483894966633,SUCCESS,SUCCESS,66.77840965410785,52.48483894966629,0.0,0.0,SUCCESS,SUCCESS
2159486,5.0,5.0,3,VTC,40-ft Trolley,SUN,48.65866253513822,86.95790697456742,139.01397715145387,74.58193138748804,65.35213171073512,SUCCESS,SUCCESS,74.58193138748804,65.35213171073511,0.0,0.0,SUCCESS,SUCCESS
2159491,7.0,53.0,1,VTC,40-ft Trolley,MF,53.382829557023875,87.09356210140665,135.5214729483593,74.5578790600343,65.97137004461715,SUCCESS,SUCCESS,74.5578790600343,65.97137004461715,0.0,0.0,SUCCESS,SUCCESS
2159495,7.0,42.0,1,VTC,40-ft Trolley,MF,131.3943540927822,223.91083436768804,351.8191569042527,50.29949745253759,27.620716860948107,SUCCESS,SUCCESS,57.67360704645057,43.666670842027195,41.58997810966923,90.4991804532861,SUCCESS,SUCCESS
2159496,7.0,33.0,1,VTC,40-ft Trolley,MF,196.47746101537285,334.67709280260885,525.5900156405194,30.660089928615452,-3.1897190851984654,SUCCESS,FAILURE,51.13756052956453,23.853577734844244,115.49293418935281,152.5241940650409,SUCCESS,SUCCESS
2159497,7.0,52.0,1,VTC,40-ft Trolley,MF,65.823480013018,101.86849423515261,157.203559531873,71.93821024199421,62.127028451795574,SUCCESS,SUCCESS,71.93821024199421,62.127028451795574,0.0,0.0,SUCCESS,SUCCESS
2159498,7.0,34.0,1,VTC,40-ft Trolley,MF,195.76918442982318,333.14541646593534,524.1769106853395,30.931663747174586,-2.9391685612304075,SUCCESS,FAILURE,50.42335398657565,18.4616355348007,109.93313295022188,120.70053510161557,SUCCESS,FAILURE
2159499,7.0,38.0,1,VTC,40-ft Trolley,MF,170.40011636066137,292.31947050082874,459.96799888219937,38.17030664878923,8.445390269113592,SUCCESS,FAILURE,56.062491995769605,36.986859241174606,100.91192535696928,160.9738850024242,SUCCESS,SUCCESS
2159500,7.0,36.0,1,VTC,40-ft Trolley,MF,170.40011636066137,292.31947050082874,459.96799888219937,38.17030664878923,8.445390269113592,SUCCESS,FAILURE,51.7427929416259,29.774417367467095,76.54882269159879,120.29571283471375,SUCCESS,SUCCESS
2159502,7.0,39.0,1,VTC,40-ft Trolley,MF,156.76342216194402,264.73678033279464,416.02806870739295,43.06085455092294,16.23615803060409,SUCCESS,FAILURE,58.82917920050824,35.450109331041205,88.93335102366103,108.36668533446544,SUCCESS,SUCCESS
2159503,7.0,44.0,1,VTC,40-ft Trolley,MF,65.823480013018,101.86849423515261,157.203559531873,71.93821024199421,62.127028451795574,SUCCESS,SUCCESS,71.93821024199421,62.127028451795574,0.0,0.0,SUCCESS,SUCCESS
2159505,7.0,43.0,1,VTC,40-ft Trolley,MF,78.7518976261857,127.91950806651323,199.73038475149963,67.31923615841964,54.586811214273126,SUCCESS,SUCCESS,67.31923615841964,54.58681121427311,0.0,0.0,SUCCESS,SUCCESS
2159506,7.0,31.0,2,VTC,40-ft Trolley,SAT,227.1939604334216,387.38749278219314,608.9578607554898,21.314274329398383,-17.97125190700174,SUCCESS,FAILURE,37.1041305926082,0.0,89.05478932450339,89.4722642857993,SUCCESS,FAILURE
2159507,7.0,43.0,2,VTC,40-ft Trolley,SAT,155.7263045704073,264.0834070485415,414.19329857723943,43.17670087791817,16.56147188346819,SUCCESS,FAILURE,61.45309162902022,39.90345152256701,103.07884383621553,131.64876516451744,SUCCESS,SUCCESS
2159508,7.0,42.0,2,VTC,40-ft Trolley,SAT,219.53085334172445,372.24553309795317,584.5797783300212,23.999018954263626,-13.648896867025034,SUCCESS,FAILURE,56.27688863913603,19.702296570302423,182.04718502268037,188.10073098652686,SUCCESS,FAILURE
2159509,7.0,44.0,2,VTC,40-ft Trolley,SAT,168.14209720898683,290.04514920826443,455.2198952516782,38.57355510491766,9.287252614950674,SUCCESS,FAILURE,56.586108154489686,36.596002015080195,101.59079919958623,154.02134661673057,SUCCESS,SUCCESS
2159510,7.0,32.0,2,VTC,40-ft Trolley,SAT,196.47746101537285,334.67709280260885,525.5900156405194,30.660089928615452,-3.1897190851984654,SUCCESS,FAILURE,52.392942075142756,20.529275379326588,122.57328610641389,133.7751287799213,SUCCESS,SUCCESS
2159511,7.0,36.0,2,VTC,40-ft Trolley,SAT,272.74359137404474,469.3093154479637,738.6398245110794,6.78912846667311,-40.96450789203534,FAILURE,FAILURE,42.91091259766036,0.0,203.72686249876796,217.85027475457977,SUCCESS,FAILURE
2159512,7.0,41.0,2,VTC,40-ft Trolley,SAT,233.23719560190003,400.87486775980574,628.990753987945,18.92289578726849,-21.523183331195924,FAILURE,FAILURE,47.52215385129873,10.629637453567945,161.29981548113057,181.34190922606814,SUCCESS,FAILURE
2159513,7.0,34.0,2,VTC,40-ft Trolley,SAT,210.7191432792437,358.6812974745071,563.7673134477453,26.404025270477465,-9.958743519103777,SUCCESS,FAILURE,46.20685771673386,16.333592902815447,111.687974996886,148.2887774196244,SUCCESS,FAILURE
2159514,7.0,40.0,2,VTC,40-ft Trolley,SAT,156.76342216194402,264.73678033279464,416.02806870739295,43.06085455092294,16.23615803060409,SUCCESS,FAILURE,53.02562174631984,27.743507533212597,56.201286982038425,64.90145119471202,SUCCESS,SUCCESS
2159515,7.0,37.0,2,VTC,40-ft Trolley,SAT,170.40011636066137,292.31947050082874,459.96799888219937,38.17030664878923,8.445390269113592,SUCCESS,FAILURE,56.062491995769605,35.70557098619878,100.91192535696928,153.74741924436051,SUCCESS,SUCCESS
2159516,7.0,35.0,2,VTC,40-ft Trolley,SAT,196.47746101537285,334.67709280260885,525.5900156405194,30.660089928615452,-3.1897190851984654,SUCCESS,FAILURE,50.60429718217099,24.617632348068614,112.48532891005311,156.8334620836263,SUCCESS,SUCCESS
2159517,7.0,39.0,2,VTC,40-ft Trolley,SAT,247.36253183456043,428.41990936623654,674.4309127079392,14.039023162014802,-29.579949061691345,FAILURE,FAILURE,47.51057994055341,11.44114602071633,188.77958023095766,231.35897626477924,SUCCESS,FAILURE
2159518,7.0,45.0,2,VTC,40-ft Trolley,SAT,78.7518976261857,127.91950806651323,199.73038475149963,67.31923615841964,54.586811214273126,SUCCESS,SUCCESS,67.31923615841964,54.58681121427311,0.0,0.0,SUCCESS,SUCCESS
2159519,7.0,33.0,2,VTC,40-ft Trolley,SAT,303.41755219974334,522.6872755539962,821.4139941371187,-2.6750488570915185,-55.64077910232601,FAILURE,FAILURE,42.898791232300894,0.0,257.03645810417305,253.94824283782134,SUCCESS,FAILURE
2159520,7.0,38.0,2,VTC,40-ft Trolley,SAT,233.62630580077683,400.00029353398753,630.0144783193888,19.077962139363915,-21.704694737480278,FAILURE,FAILURE,48.84883881936137,9.348409711452138,167.9077444751855,175.13950909197888,SUCCESS,FAILURE
2159521,16.0,13.0,2,VTC,40-ft Trolley,SAT,244.56276456740875,414.1936254526867,648.4878903562873,16.5614139268286,-24.98012240359703,FAILURE,FAILURE,16.561413926828596,0.0,0.0,0.0,FAILURE,FAILURE
2159523,7.0,37.0,3,VTC,40-ft Trolley,SUN,264.5572497107558,454.7951104831138,713.8781287768953,9.362569063277704,-36.57413630796016,FAILURE,FAILURE,41.90956070915966,2.837951920199295,183.56503288277406,222.28417760681944,SUCCESS,FAILURE
2159524,7.0,35.0,3,VTC,40-ft Trolley,SUN,271.48033453726276,467.5662062654281,735.7210322800853,7.0981903784702,-40.44699153902221,FAILURE,FAILURE,41.95349707479777,0.0,196.58392976728743,223.79776111768945,SUCCESS,FAILURE
2159525,7.0,40.0,3,VTC,40-ft Trolley,SUN,219.4884980650803,372.12337192372877,584.5743195993946,24.02067873692753,-13.647929006984851,SUCCESS,FAILURE,51.635892099866275,18.58816435832514,155.74980336697462,181.8115665803484,SUCCESS,FAILURE
2159526,7.0,39.0,3,VTC,40-ft Trolley,SUN,246.15314171203158,426.5940015873384,671.5175792075717,14.36276567600383,-29.06340056871837,FAILURE,FAILURE,40.96771137572467,3.0362287472934812,150.05189374642555,181.0419093423068,SUCCESS,FAILURE
2159527,7.0,36.0,3,VTC,40-ft Trolley,SUN,247.37452330488298,428.4833694828571,674.4309127079392,14.027771368287755,-29.579949061691345,FAILURE,FAILURE,53.85987355601242,26.213440562309838,224.6530563387671,314.6747174793667,SUCCESS,SUCCESS
2159528,7.0,31.0,3,VTC,40-ft Trolley,SUN,286.3802855727621,496.8920056159978,782.5797546858859,1.8985805645394032,-48.75527565352586,FAILURE,FAILURE,47.85420535916307,8.542522251578324,259.1897238416773,323.1595801847876,SUCCESS,FAILURE
2159529,7.0,32.0,3,VTC,40-ft Trolley,SUN,221.84652908453467,375.50303876771545,589.7989274436596,23.42144702700081,-14.574277915542485,SUCCESS,FAILURE,48.624892837521756,11.213905126496632,142.1474343713379,145.4453523571006,SUCCESS,FAILURE
2159530,7.0,34.0,3,VTC,40-ft Trolley,SUN,209.40587862854053,360.72810663396945,568.116840860146,26.04111584504088,-10.729936322720917,SUCCESS,FAILURE,58.798702027292016,35.45275945248327,184.75278606789635,260.47040417215175,SUCCESS,SUCCESS
2159531,7.0,33.0,3,VTC,40-ft Trolley,SUN,196.47746101537285,334.67709280260885,525.5900156405194,30.660089928615452,-3.1897190851984654,SUCCESS,FAILURE,59.979559689499936,28.951352068627155,165.36180945138847,181.2756413075765,SUCCESS,SUCCESS
2159532,7.0,42.0,3,VTC,40-ft Trolley,SUN,92.38859182490305,155.50219823454734,243.670314926306,62.42868825628594,46.796043452782634,SUCCESS,SUCCESS,62.42868825628594,55.85657896213137,0.0,51.101420272726955,SUCCESS,SUCCESS
2159533,7.0,38.0,3,VTC,40-ft Trolley,SUN,117.75765989406486,196.32814419965393,307.87922672944626,55.19004535467129,35.41148462243861,SUCCESS,SUCCESS,64.1186826519958,46.96918920600544,50.3575143569102,65.18545385131705,SUCCESS,SUCCESS
2159534,8.0,8.0,1,VTC,60-ft Trolley,MF,137.7657165261261,262.42289512083926,416.22688641506295,43.47111788637602,16.200906663995934,SUCCESS,FAILURE,43.471117886376085,16.200906663995926,0.0,0.0,SUCCESS,FAILURE
2159535,8.0,6.0,1,VTC,60-ft Trolley,MF,216.75370019361898,417.61556558726835,665.7128545487595,15.954686952611999,-28.03419406892899,FAILURE,FAILURE,15.95468695261199,0.0,0.0,0.0,FAILURE,FAILURE
2159536,8.0,1.0,1,VTC,60-ft Trolley,MF,192.08072972772877,368.43626589670475,587.2860037524224,24.67442094030058,-14.128724069578436,SUCCESS,FAILURE,24.67442094030055,0.0,0.0,0.0,SUCCESS,FAILURE
2159537,8.0,4.0,1,VTC,60-ft Trolley,MF,236.51308539855214,456.37599109381057,728.1074947244912,9.082271082657705,-39.0970735327112,FAILURE,FAILURE,9.082271082657673,0.0,0.0,0.0,FAILURE,FAILURE
2159538,8.0,3.0,1,VTC,60-ft Trolley,MF,276.00411845100217,533.3029505746341,852.8041825067245,-4.557260740183349,-61.20641533807172,FAILURE,FAILURE,0.0,0.0,0.0,0.0,FAILURE,FAILURE
2159539,8.0,7.0,1,VTC,60-ft Trolley,MF,137.77358740999438,262.34119831590755,416.2731826996779,43.48560313547739,16.192698102894,SUCCESS,FAILURE,43.48560313547744,16.19269810289399,0.0,0.0,SUCCESS,FAILURE
2159540,8.0,5.0,1,VTC,60-ft Trolley,MF,256.26651292476885,494.2777195624306,790.4558386156078,2.3621064605619533,-50.15174443539146,FAILURE,FAILURE,2.3621064605619146,0.0,0.0,0.0,FAILURE,FAILURE
